iter	Passed	Remaining
668	35183	69998
669	35231	69937
670	35280	69877
671	35343	69846
672	35394	69790
673	35443	69730
674	35494	69673
675	35543	69614
676	35592	69554
677	35641	69495
678	35690	69436
679	35741	69380
680	35790	69321
681	35839	69261
682	35888	69203
683	35939	69146
684	35987	69086
685	36037	69028
686	36087	68969
687	36135	68909
688	36184	68850
689	36233	68791
690	36283	68733
691	36331	68673
692	36395	68642
693	36446	68587
694	36495	68528
695	36544	68468
696	36593	68409
697	36643	68351
698	36693	68295
699	36746	68243
700	36796	68185
701	36846	68129
702	36896	68072
703	36945	68013
704	36995	67955
705	37049	67907
706	37100	67851
707	37150	67795
708	37200	67738
709	37250	67679
710	37300	67623
711	37349	67565
712	37414	67535
713	37463	67475
714	37511	67415
715	37561	67358
716	37611	67301
717	37661	67244
718	37712	67189
719	37761	67131
720	37812	67076
721	37863	67021
722	37913	66965
723	37962	66907
724	38011	66848
725	38060	66789
726	38108	66729
727	38158	66672
728	38208	66615
729	38258	66559
730	38308	66502
731	38359	66448
732	38424	66417
733	38475	66362
734	38524	66304
735	38573	66246
736	38623	66189
737	38673	66132
738	38721	66072
739	38769	66012
740	38819	65956
741	38870	65901
742	38920	65845
743	38970	65788
744	39019	65731
745	39069	65674
746	39118	65616
747	39168	65560
748	39219	65504
749	39267	65446
750	39317	65389
751	39368	65334
752	39433	65303
753	39482	65246
754	39532	65189
755	39582	65133
756	39632	65076
757	39680	65017
758	39729	64960
759	39778	64901
760	39827	64843
761	39876	64786
762	39927	64732
763	39978	64676
764	40028	64620
765	40076	64561
766	40126	64505
767	40176	64449
768	40226	64393
769	40276	64337
770	40324	64279
771	40374	64222
772	40440	64191
773	40492	64138
774	40542	64082
775	40592	64026
776	40640	63967
777	40689	63910
778	40737	63852
779	40788	63796
780	40837	63739
781	40885	63681
782	40936	63626
783	40987	63572
784	41037	63517
785	41087	63460
786	41136	63403
787	41186	63347
788	41236	63291
789	41286	63235
790	41336	63180
791	41385	63123
792	41450	63089
793	41500	63034
794	41552	62981
795	41601	62924
796	41650	62867
797	41700	62811
798	41749	62754
799	41799	62699
800	41851	62645
801	41900	62589
802	41949	62533
803	42003	62483
804	42058	62434
805	42115	62389
806	42165	62333
807	42214	62276
808	42265	62223
809	42316	62168
810	42365	62112
811	42416	62057
812	42483	62027
813	42532	61969
814	42580	61911
815	42628	61853
816	42677	61796
817	42728	61741
818	42776	61684
819	42825	61627
820	42877	61574
821	42925	61516
822	42980	61468
823	43031	61414
824	43081	61358
825	43130	61301
826	43181	61247
827	43230	61190
828	43280	61135
829	43330	61079
830	43379	61024
831	43429	60968
832	43494	60933
833	43544	60879
834	43593	60822
835	43644	60767
836	43693	60711
837	43741	60653
838	43790	60597
839	43842	60543
840	43892	60489
841	43943	60434
842	43992	60378
843	44041	60321
844	44095	60272
845	44152	60227
846	44209	60180
847	44264	60132
848	44319	60085
849	44377	60039
850	44433	59993
851	44504	59966
852	44575	59938
853	44631	59891
854	44687	59845
855	44744	59799
856	44802	59754
857	44858	59707
858	44915	59660
859	44972	59614
860	45029	59568
861	45084	59520
862	45141	59473
863	45198	59427
864	45256	59382
865	45313	59336
866	45369	59289
867	45426	59243
868	45483	59196
869	45556	59170
870	45615	59127
871	45671	59080
872	45728	59033
873	45786	58987
874	45842	58940
875	45899	58893
876	45957	58848
877	46014	58802
878	46072	58756
879	46136	58718
880	46206	58689
881	46278	58661
882	46346	58629
883	46416	58598
884	46491	58573
885	46593	58583
886	46675	58567
887	46757	58552
888	46835	58531
889	46907	58502
890	46978	58472
891	47049	58442
892	47121	58413
893	47197	58389
894	47266	58356
895	47323	58308
896	47380	58261
897	47436	58212
898	47492	58164
899	47550	58117
900	47617	58081
901	47677	58037
902	47735	57990
903	47792	57942
904	47853	57899
905	47910	57851
906	47967	57804
907	48025	57757
908	48083	57710
909	48140	57662
910	48197	57615
911	48254	57566
912	48311	57518
913	48367	57469
914	48426	57423
915	48482	57374
916	48544	57332
917	48601	57284
918	48678	57259
919	48735	57210
920	48793	57164
921	48850	57116
922	48908	57068
923	48967	57022
924	49023	56973
925	49082	56927
926	49140	56879
927	49198	56833
928	49255	56784
929	49313	56736
930	49371	56690
931	49424	56636
932	49474	56580
933	49524	56523
934	49572	56465
935	49623	56409
936	49744	56433
937	49794	56377
938	49845	56322
939	49894	56263
940	49944	56208
941	49994	56151
942	50043	56093
943	50093	56036
944	50143	55980
945	50194	55924
946	50243	55867
947	50292	55809
948	50342	55753
949	50392	55696
950	50441	55639
951	50491	55583
952	50541	55527
953	50590	55469
954	50640	55412
955	50690	55357
956	50760	55321
957	50810	55265
958	50860	55208
959	50909	55152
960	50959	55096
961	51009	55038
962	51060	54984
963	51109	54927
964	51157	54868
965	51207	54811
966	51257	54755
967	51308	54700
968	51357	54643
969	51407	54587
970	51457	54531
971	51508	54476
972	51557	54419
973	51609	54364
974	51659	54308
975	51708	54251
976	51773	54210
977	51830	54162
978	51891	54117
979	51940	54060
980	51990	54004
981	52039	53947
982	52088	53889
983	52137	53832
984	52186	53775
985	52237	53720
986	52286	53664
987	52335	53606
988	52384	53550
989	52434	53493
990	52484	53437
991	52533	53380
992	52581	53322
993	52629	53264
994	52678	53208
995	52728	53152
996	52793	53111
997	52845	53057
998	52895	53001
999	52945	52945
1000	52995	52889
1001	53046	52834
1002	53096	52778
1003	53146	52722
1004	53198	52669
1005	53254	52619
1006	53306	52564
1007	53355	52508
1008	53405	52452
1009	53454	52396
1010	53503	52339
1011	53553	52283
1012	53604	52228
1013	53654	52172
1014	53703	52116
1015	53753	52060
1016	53818	52019
1017	53869	51964
1018	53917	51906
1019	53968	51852
1020	54018	51796
1021	54067	51740
1022	54117	51683
1023	54168	51629
1024	54220	51575
1025	54269	51518
1026	54317	51461
1027	54367	51406
1028	54417	51350
1029	54466	51293
1030	54516	51237
1031	54565	51181
1032	54615	51126
1033	54664	51069
1034	54714	51013
1035	54765	50958
1036	54842	50928
1037	54893	50873
1038	54942	50817
1039	54991	50761
1040	55043	50707
1041	55092	50651
1042	55142	50596
1043	55192	50540
1044	55243	50485
1045	55292	50429
1046	55341	50373
1047	55390	50316
1048	55438	50259
1049	55489	50204
1050	55539	50149
1051	55588	50093
1052	55639	50038
1053	55688	49982
1054	55738	49926
1055	55787	49870
1056	55836	49814
1057	55906	49777
1058	55957	49722
1059	56007	49667
1060	56057	49611
1061	56108	49557
1062	56157	49501
1063	56207	49445
1064	56256	49389
1065	56307	49334
1066	56357	49279
1067	56408	49225
1068	56458	49169
1069	56510	49116
1070	56560	49061
1071	56609	49005
1072	56658	48949
1073	56708	48894
1074	56758	48838
1075	56807	48782
1076	56857	48727
1077	56927	48689
1078	56976	48633
1079	57024	48576
1080	57074	48521
1081	57123	48465
1082	57173	48410
1083	57224	48356
1084	57273	48300
1085	57323	48244
1086	57374	48190
1087	57425	48135
1088	57473	48079
1089	57522	48022
1090	57571	47967
1091	57621	47912
1092	57670	47856
1093	57718	47799
1094	57765	47742
1095	57815	47687
1096	57864	47631
1097	57931	47590
1098	57982	47536
1099	58032	47481
1100	58082	47426
1101	58133	47372
1102	58183	47316
1103	58234	47262
1104	58285	47208
1105	58342	47159
1106	58392	47104
1107	58443	47049
1108	58492	46994
1109	58542	46939
1110	58591	46883
1111	58640	46828
1112	58690	46773
1113	58740	46718
1114	58791	46664
1115	58841	46609
1116	58891	46554
1117	58957	46512
1118	59009	46459
1119	59058	46402
1120	59107	46347
1121	59155	46291
1122	59205	46236
1123	59255	46181
1124	59307	46127
1125	59356	46072
1126	59405	46016
1127	59454	45961
1128	59504	45906
1129	59555	45852
1130	59605	45797
1131	59654	45742
1132	59704	45687
1133	59753	45631
1134	59802	45576
1135	59854	45523
1136	59905	45469
1137	59974	45428
1138	60025	45374
1139	60086	45328
1140	60145	45280
1141	60201	45230
1142	60258	45180
1143	60315	45131
1144	60374	45083
1145	60431	45033
1146	60489	44985
1147	60546	44935
1148	60603	44885
1149	60660	44835
1150	60716	44785
1151	60775	44737
1152	60833	44688
1153	60890	44639
1154	60955	44595
1155	61036	44563
1156	61094	44514
1157	61152	44465
1158	61209	44415
1159	61266	44365
1160	61324	44315
1161	61381	44266
1162	61438	44216
1163	61494	44166
1164	61551	44116
1165	61608	44066
1166	61664	44015
1167	61722	43966
1168	61778	43916
1169	61837	43867
1170	61893	43816
1171	61950	43766
1172	62029	43732
1173	62088	43683
1174	62144	43633
1175	62199	43582
1176	62257	43532
1177	62312	43481
1178	62368	43430
1179	62428	43382
1180	62491	43336
1181	62557	43292
1182	62619	43246
1183	62681	43199
1184	62739	43149
1185	62796	43099
