iter	Accuracy	MultiClass
312	0.9510839058	0.1716373918
313	0.9510839058	0.1715298312
314	0.9513512069	0.171193061
315	0.9512710165	0.1709736249
316	0.9513512069	0.1707879916
317	0.9514313972	0.1703925371
318	0.9515383176	0.1702165773
319	0.9515650477	0.1701353496
320	0.9515917778	0.1699787687
321	0.951645238	0.1697924729
322	0.951885809	0.1694374012
323	0.9518590789	0.1690005123
324	0.9522333004	0.1688189114
325	0.9522333004	0.1687032918
326	0.9525006014	0.168226832
327	0.9527144423	0.1679758835
328	0.9530352035	0.1677144969
329	0.9533826949	0.1674041941
330	0.9533292347	0.1673270449
331	0.953409425	0.1671598896
332	0.9534361551	0.1668294363
333	0.9536767261	0.1666351435
334	0.9539974874	0.1662974417
335	0.9539440272	0.1660977256
336	0.9541311379	0.1657310963
337	0.9543182486	0.1653608457
338	0.9546390099	0.1651093632
339	0.9545588196	0.1649958836
340	0.9546390099	0.1648529119
341	0.9547459303	0.1644921127
342	0.955173612	0.1642022302
343	0.9552270723	0.1639519273
344	0.9552270723	0.1638493245
345	0.9554676432	0.1634927514
346	0.9560022453	0.1631229927
347	0.9560557055	0.1628893595
348	0.9560824356	0.162540277
349	0.9560289754	0.1622751978
350	0.9561358959	0.1621221038
351	0.9561358959	0.1618642095
352	0.9561893561	0.1616800125
353	0.9560289754	0.1615641338
354	0.9561893561	0.1613837436
355	0.9564031969	0.1612070153
356	0.9564566571	0.1610370039
357	0.9567239582	0.1607806422
358	0.9568308786	0.1605535559
359	0.9566437679	0.1604136887
360	0.9569110689	0.1601772828
361	0.9569912593	0.1598671519
362	0.95717837	0.1598001527
363	0.9573654807	0.1596670785
364	0.9573387506	0.1594309138
365	0.9575793216	0.1591781934
366	0.9576060517	0.1587168563
367	0.9577129721	0.1585916418
368	0.9578198925	0.1584644995
369	0.957926813	0.1579647441
370	0.9577129721	0.1575829524
371	0.9577664323	0.1572231052
372	0.9578733528	0.1570813041
373	0.9582475742	0.1568494742
374	0.9582475742	0.1567757423
375	0.958434685	0.1566733591
376	0.9585148753	0.1562987518
377	0.9585950656	0.1560862649
378	0.9584614151	0.1559463851
379	0.9588623667	0.1556454
380	0.9588890968	0.1554102401
381	0.958942557	0.1550677307
382	0.9591029376	0.1549297864
383	0.9591296677	0.1547847462
384	0.9595038892	0.1544124683
385	0.959450429	0.1542839675
386	0.9595840795	0.1541402776
387	0.9596375398	0.1539810026
388	0.9598246505	0.1538224043
389	0.959691	0.1537069242
390	0.9599048408	0.1535611646
391	0.9599850311	0.1534627168
392	0.9601454118	0.153259683
393	0.9603325225	0.152851566
394	0.9605730935	0.1527105644
395	0.9607602042	0.1524791136
396	0.9609740451	0.1523321402
397	0.9608136644	0.1522026262
398	0.9608671246	0.1520924699
399	0.9608403945	0.1519867301
400	0.9611611558	0.1515022423
401	0.9611611558	0.1512314095
402	0.9614819171	0.151018953
403	0.9616690278	0.1508364653
404	0.9617759483	0.1507539901
405	0.9618561386	0.1505666627
406	0.9620165192	0.1504121702
407	0.9620699794	0.1500681742
408	0.9619095988	0.1498255901
409	0.9618294085	0.1494788846
410	0.961963059	0.1493253477
411	0.9623640106	0.1489012899
412	0.9623105504	0.1487818434
413	0.9625511213	0.1483838877
414	0.9626847719	0.1482593978
415	0.9628718826	0.147989877
416	0.9630857235	0.1476510906
417	0.963219374	0.1474385975
418	0.9632461041	0.1473466041
419	0.9631926439	0.1472698495
420	0.9632995643	0.1470420069
421	0.9633262944	0.1468623255
422	0.9633797546	0.1467169923
423	0.9633530245	0.1462778764
424	0.9638074363	0.1458671222
425	0.9639143567	0.1456871293
426	0.9639143567	0.1454681228
427	0.9638876266	0.1453617179
428	0.9638341664	0.1452657296
429	0.9639945471	0.1451118326
430	0.9640747374	0.1447539492
431	0.9641816578	0.1446290275
432	0.9643954987	0.1445035935
433	0.964475689	0.1441642951
434	0.9645826094	0.144043549
435	0.9646093395	0.1438680167
436	0.9646895298	0.1437126262
437	0.9649568309	0.1433684699
438	0.9651172115	0.1429791025
439	0.9654379728	0.142517275
440	0.9655181631	0.1422871879
441	0.9653310524	0.1421960037
442	0.9654647029	0.142039548
443	0.9655448932	0.1418364256
444	0.9658121943	0.1414457749
445	0.9657587341	0.1412389604
446	0.9659191147	0.1410268043
447	0.9661329555	0.1408114228
448	0.9659458448	0.1404525551
449	0.9661329555	0.1403002546
450	0.966239876	0.1400688624
451	0.9663200663	0.1400025179
452	0.9662666061	0.1398873031
453	0.9664269867	0.1398269171
454	0.9666675577	0.1395849525
455	0.9667210179	0.1395144875
456	0.9667744781	0.1393227643
457	0.966747748	0.139248135
458	0.9668012082	0.1390335894
459	0.9667744781	0.1387286618
460	0.9669615888	0.138627234
461	0.9671486996	0.1384298347
462	0.9671486996	0.1382684068
463	0.9671754297	0.1379511641
464	0.9673090802	0.1378865643
465	0.96725562	0.1377335656
466	0.96725562	0.1376379916
467	0.9673625404	0.1375174881
468	0.9673358103	0.1372953452
469	0.9676565716	0.1370172357
470	0.9675496512	0.1368882595
471	0.9675496512	0.136737944
472	0.9676565716	0.1366467386
473	0.9677367619	0.1364386143
474	0.9679238727	0.1362827951
475	0.9678704124	0.136217877
476	0.9679506028	0.1358701643
477	0.9681644436	0.1354247219
478	0.9682446339	0.1353739258
479	0.9681911737	0.1351898366
480	0.9683782845	0.1350038666
481	0.9684852049	0.1349026925
482	0.9685653952	0.1348148574
483	0.968511935	0.1347079382
484	0.9685921253	0.1346104489
485	0.9685386651	0.1345049609
486	0.9684852049	0.1344323511
487	0.9685653952	0.1342797122
488	0.9686723156	0.1340663389
489	0.9687257758	0.1339335293
490	0.9690732672	0.1338175237
491	0.9691801876	0.1336929777
492	0.969260378	0.1334021254
493	0.969260378	0.1331789118
494	0.9692871081	0.1330830248
495	0.9693940285	0.1329329734
496	0.9696880597	0.1325411534
497	0.9695811392	0.1323839978
498	0.9696345994	0.1323241412
499	0.9697415199	0.1322283046
500	0.9697147898	0.1321582317
501	0.9700088209	0.1317915275
502	0.9702226618	0.1316674158
503	0.9701959317	0.1315841934
504	0.9701692016	0.1314788984
505	0.9703295822	0.1313199394
506	0.970276122	0.1312383192
507	0.9704365026	0.1310839081
508	0.970516693	0.1309540992
509	0.9707038037	0.1308099475
510	0.9705701532	0.1306870253
511	0.9706503435	0.1304742992
512	0.9707572639	0.130318053
513	0.9707038037	0.130211529
514	0.9708909144	0.1301502089
515	0.9708909144	0.1300451814
516	0.9709711048	0.1299948174
517	0.9708641843	0.1298756136
518	0.971024565	0.1298110571
519	0.9709978349	0.1297399344
520	0.9708909144	0.1295298317
521	0.9709443746	0.1294778243
522	0.9711314854	0.1291964627
523	0.9712651359	0.1291101229
524	0.9712384058	0.1289834675
525	0.9712384058	0.1289522174
526	0.9712384058	0.1289022823
527	0.9712384058	0.1287379056
528	0.9713987865	0.1286353982
529	0.9714522467	0.1285278498
530	0.9713453262	0.1282886558
531	0.971532437	0.1281423511
532	0.9717462778	0.1279013074
533	0.9714789768	0.1277216996
534	0.9715057069	0.1276751382
535	0.9718531983	0.1275365689
536	0.9719601187	0.1272690522
537	0.9719333886	0.1271033326
538	0.972040309	0.1270280714
539	0.9721204993	0.1268620266
540	0.9720937692	0.1267798818
541	0.9720937692	0.1266910299
542	0.9721739595	0.1266394075
543	0.9722274197	0.1262954115
544	0.9725214509	0.1261801619
545	0.9725214509	0.1258689113
546	0.9726818315	0.1258048208
547	0.9727620219	0.1256601103
548	0.9726818315	0.1255120055
549	0.9727352918	0.1254127739
550	0.9729224025	0.1252990116
551	0.9728689423	0.1252465011
552	0.9729491326	0.125111779
553	0.973056053	0.1249633805
554	0.9732164337	0.1248262617
555	0.9733500842	0.1247125787
556	0.9734837347	0.1245409137
557	0.9735371949	0.1243623878
558	0.9735371949	0.1242827931
559	0.9736708455	0.1241845851
560	0.9735906552	0.1240741956
561	0.9736441154	0.1239901688
562	0.9737510358	0.1238358157
563	0.9737510358	0.123759685
564	0.973804496	0.1237240596
565	0.9738846863	0.1235112724
566	0.9739114164	0.1234749062
567	0.9736173853	0.1233084311
568	0.9738312261	0.1230782408
569	0.9738579562	0.1230384377
570	0.9741252573	0.1229362114
571	0.9742589078	0.1228047773
572	0.9742589078	0.1227027903
573	0.9743658282	0.1225685985
574	0.9743390981	0.1225175236
575	0.9743390981	0.1224735896
576	0.9743658282	0.1224358608
577	0.974312368	0.1223950847
578	0.9742321777	0.1222628001
579	0.974312368	0.1221323031
580	0.9742589078	0.121893859
581	0.9743390981	0.1218096364
582	0.9743390981	0.1217053294
583	0.9743658282	0.121659371
584	0.9744460186	0.1214813511
585	0.9745262089	0.1214084903
586	0.974552939	0.1213729305
587	0.9745796691	0.1213296555
588	0.9746063992	0.1212100351
589	0.9746598594	0.1211517697
590	0.9746331293	0.1210659304
591	0.9747667798	0.1209342429
592	0.9747935099	0.1207992467
593	0.9747935099	0.1207103725
594	0.9747935099	0.1205420556
595	0.9748469701	0.1204555784
596	0.97482024	0.1203751312
597	0.9748737002	0.1202223512
598	0.9749271605	0.1201719403
599	0.9749538906	0.1199907275
600	0.9749271605	0.1197646158
601	0.9750073508	0.1195685255
602	0.9751142712	0.1194421005
603	0.9751944615	0.1193715434
604	0.9752479217	0.1192394402
605	0.9751410013	0.1191693359
606	0.9751677314	0.1189965571
607	0.9751944615	0.1189438023
608	0.9752211916	0.1188245533
609	0.9752211916	0.118761275
610	0.9753013819	0.1184628824
611	0.9753013819	0.118339287
612	0.9752479217	0.1182563351
613	0.9753815723	0.1181284277
614	0.9755954131	0.1180012502
615	0.9757557938	0.1178913576
616	0.9757557938	0.1178487554
617	0.9759963647	0.1175272129
618	0.9759161744	0.1174300056
619	0.9758627142	0.1173398102
620	0.9759696346	0.1172067635
621	0.976076555	0.1169498175
622	0.9761032851	0.1168317625
623	0.9761834754	0.1167540905
624	0.9762369357	0.1166318621
625	0.9763705862	0.1165626252
626	0.976584427	0.1163896041
627	0.9764775066	0.1163268513
628	0.9765042367	0.1161263612
629	0.9765576969	0.1160544462
630	0.976584427	0.1159751755
631	0.9766378873	0.1158220102
632	0.9767982679	0.1157628217
633	0.9768784582	0.1156716553
634	0.976824998	0.1155894871
635	0.9769853786	0.1155048719
636	0.9770121087	0.1154494474
637	0.9770388388	0.1153733496
638	0.9772259496	0.1152996116
639	0.9770388388	0.1151704095
640	0.9771457593	0.1151058127
641	0.9771992195	0.115066093
642	0.9771457593	0.1149543658
643	0.9771190292	0.1148310575
644	0.9771992195	0.1145879449
645	0.9771724894	0.1145582683
646	0.9771457593	0.1145138241
647	0.9773061399	0.114309651
648	0.9773596001	0.1140963211
649	0.9774665205	0.1140227489
650	0.9774665205	0.1139556384
651	0.9775467109	0.1137583425
652	0.9776001711	0.1136742326
653	0.9776536313	0.1134496521
654	0.977573441	0.11333171
655	0.9776269012	0.1132345031
656	0.9777338216	0.1131609952
657	0.9778140119	0.1130980373
658	0.9777872818	0.1129793473
659	0.977840742	0.1128238408
660	0.9780278528	0.112725298
661	0.9779476625	0.112648084
662	0.9779209323	0.1125417163
663	0.9779209323	0.1124891579
664	0.9782684237	0.1120418185
665	0.9782951538	0.1119795399
666	0.9782951538	0.1119376092
667	0.9783753442	0.1118886256
668	0.978348614	0.1118588179
669	0.9783753442	0.1118324723
670	0.9784822646	0.1117253994
671	0.9784822646	0.1116151617
672	0.9784020743	0.1115367632
673	0.9784822646	0.1114272967
674	0.978589185	0.111355306
675	0.9787495656	0.1112852053
676	0.9787495656	0.1111819006
677	0.9788030258	0.1111084815
678	0.9788832162	0.1110132984
679	0.9789901366	0.1108822176
680	0.9790435968	0.1108395408
681	0.9791237871	0.1107865573
682	0.9792307075	0.1106571295
683	0.9793108979	0.110329341
684	0.9793108979	0.1102952733
685	0.979337628	0.1101217329
686	0.9794980086	0.1100258267
687	0.9794445484	0.1099687827
688	0.9794445484	0.1099076964
689	0.9794712785	0.1098591369
690	0.979604929	0.1097935935
691	0.979604929	0.1097569107
692	0.9796583892	0.1094251149
693	0.9796851193	0.1093347432
694	0.9797653097	0.1090536265
695	0.9797920398	0.1090284734
696	0.9799256903	0.1089490133
697	0.9799524204	0.1088068981
698	0.9800058806	0.1085920376
699	0.9800860709	0.1084671493
700	0.9800860709	0.1083782205
701	0.9801662613	0.1082672265
702	0.9801929914	0.108069038
703	0.9802731817	0.1079914347
704	0.9803801021	0.1079488332
705	0.980353372	0.1078889608
706	0.9804335623	0.1078136578
707	0.9802731817	0.1077668474
708	0.9803266419	0.1075130555
709	0.9803801021	0.107429413
710	0.9804602924	0.107382258
711	0.9804870225	0.1073212271
712	0.9805137526	0.1072546982
713	0.9805137526	0.1072314389
714	0.9804870225	0.107159207
715	0.9805404827	0.1071207541
716	0.980593943	0.1069326233
717	0.9806474032	0.1068668018
718	0.9806741333	0.1067760974
719	0.9806474032	0.1067234365
720	0.9806741333	0.1066720509
721	0.9805672129	0.1065438021
722	0.9807275935	0.106443604
723	0.9808077838	0.106393103
724	0.9808345139	0.1063548778
725	0.9808345139	0.1063225313
726	0.9809414343	0.1060778414
727	0.9809414343	0.1059679091
728	0.9811285451	0.1058821439
729	0.981101815	0.105742497
730	0.9813156558	0.1056140509
731	0.9812621956	0.1055132577
732	0.9812621956	0.1052479443
733	0.9812087354	0.1051559724
734	0.9811820053	0.1050524101
735	0.9811285451	0.1050240041
736	0.9810750849	0.1049501312
737	0.9810750849	0.1049005392
738	0.9810483548	0.1048645593
739	0.981101815	0.10473824
740	0.9810750849	0.1046371153
741	0.9812087354	0.1044966049
742	0.9814760365	0.1043129153
743	0.9814225762	0.1042285335
744	0.9814493064	0.1041301413
745	0.9813958461	0.1038889231
746	0.9815027666	0.1037887946
747	0.9814760365	0.1037099529
748	0.981609687	0.1036083757
749	0.9815562268	0.1035072715
750	0.9816631472	0.1032848652
751	0.9817433375	0.103165518
752	0.9816364171	0.1030842559
753	0.9819304483	0.1027396793
754	0.9820640988	0.1026315878
755	0.9820908289	0.1024476072
756	0.982117559	0.1023680982
757	0.98235813	0.1021723798
758	0.9823848601	0.1021378278
759	0.9824115902	0.1021059749
760	0.9825185106	0.102063366
761	0.9824115902	0.1019939524
762	0.9824115902	0.1019233851
763	0.9824917805	0.101842736
764	0.9825185106	0.1016374857
765	0.9824917805	0.1016013165
766	0.982625431	0.1014638555
767	0.9826521611	0.1013930971
768	0.9826788912	0.101321613
769	0.9827056213	0.101242215
770	0.9826788912	0.1011925867
771	0.9827056213	0.1010916369
772	0.9827858117	0.1009203328
773	0.9827590816	0.1008746774
774	0.9827323514	0.100715054
775	0.9829729224	0.1006483797
776	0.9829729224	0.1006027755
777	0.9830263826	0.1005306412
778	0.9832134934	0.1004955363
779	0.9832402235	0.1003544051
780	0.9832936837	0.1003022513
781	0.983373874	0.1002456394
782	0.9834006041	0.09996593197
783	0.9832402235	0.09987580169
784	0.9831600331	0.09965775796
785	0.9831867633	0.09960896737
786	0.9832134934	0.09956106195
787	0.9832134934	0.09951630329
788	0.9832402235	0.09941283812
789	0.983373874	0.09931398552
790	0.9833471439	0.09915977064
791	0.9833471439	0.09912399623
792	0.9833471439	0.09905786238
793	0.9834273342	0.0990000303
794	0.9836411751	0.09881641386
795	0.9836411751	0.09874240851
796	0.9836411751	0.09870484844
797	0.9835877148	0.09846937193
798	0.9835609847	0.09833223503
799	0.9835877148	0.09813585919
800	0.9836144449	0.09795374257
801	0.9837480955	0.09791497284
802	0.9836946353	0.09786031454
803	0.9838550159	0.09768053936
804	0.9839352062	0.09763969413
805	0.984122317	0.09748368134
806	0.9840955869	0.09740763302
807	0.9840955869	0.09733425542
808	0.9841490471	0.09720993073
809	0.9842559675	0.09716144774
810	0.9842826976	0.09712294637
811	0.9843361578	0.09700386436
812	0.9844163481	0.09694466682
813	0.984389618	0.09691917647
814	0.984389618	0.09688770253
815	0.9842559675	0.09683233849
816	0.9844163481	0.0967543537
817	0.9844163481	0.09665967655
818	0.9844698083	0.09662703726
819	0.9844698083	0.09657058262
820	0.9845232686	0.09647733753
821	0.9845232686	0.09645925552
822	0.9844698083	0.09643005512
823	0.9845767288	0.09611639869
824	0.984630189	0.09607908804
825	0.9846034589	0.09604473324
826	0.9845767288	0.09601270432
827	0.984630189	0.09596857407
828	0.984630189	0.0958031794
829	0.9846836492	0.09573982598
830	0.9847638395	0.09561723953
831	0.9847638395	0.09556490318
832	0.9848707599	0.09552300302
833	0.9849242201	0.09545801666
834	0.9848440298	0.0953948769
835	0.9848440298	0.09532254622
836	0.9848172997	0.09528318494
837	0.9847371094	0.09524168995
838	0.9848172997	0.09515087709
839	0.9849242201	0.09497514734
840	0.9849509503	0.0948718805
841	0.9849242201	0.0947677366
842	0.9848440298	0.09471192194
843	0.9849242201	0.09468476341
844	0.9849509503	0.09465848181
845	0.9849509503	0.09458374014
846	0.9851113309	0.09455294402
847	0.9851113309	0.09452218823
848	0.9852717115	0.09441229306
849	0.9852984416	0.09427618281
850	0.985378632	0.09422198222
851	0.9854053621	0.0941555087
852	0.9853519018	0.09411021803
853	0.9854588223	0.09401385984
854	0.9854320922	0.09394304482
855	0.9855657427	0.09386151872
856	0.9855924728	0.09376730981
857	0.9856726631	0.0937006622
858	0.9857261233	0.09366838621
859	0.9856993932	0.09364042064
860	0.9856993932	0.09361838836
861	0.9856192029	0.09357244572
862	0.9857795835	0.09348033651
863	0.9857261233	0.09339657889
864	0.9857261233	0.09334827048
865	0.9856993932	0.0933045925
866	0.985645933	0.09323608523
867	0.9855657427	0.09319394537
868	0.985645933	0.09308693327
869	0.985645933	0.09295998174
870	0.9857261233	0.09285902317
871	0.9857528534	0.09283084688
872	0.9858330438	0.09262969891
873	0.985886504	0.09253248254
874	0.9859399642	0.09250041799
875	0.9859132341	0.09237069425
876	0.9860201545	0.09230451251
877	0.9860201545	0.09223267034
878	0.9861003448	0.09214814951
879	0.9861003448	0.09209993371
880	0.9860736147	0.09203984543
881	0.9861270749	0.0919968166
882	0.9860736147	0.0919780375
