iter	Accuracy	MultiClass
104	0.8969541441	0.2863624072
105	0.8980539517	0.2851150048
106	0.8986344056	0.2841655247
107	0.8989093575	0.2831488604
108	0.8994592613	0.2823981176
109	0.9000397153	0.2808939157
110	0.9007118199	0.2798027379
111	0.9013228241	0.2786702926
112	0.9013228241	0.2780195655
113	0.9015366755	0.2773077914
114	0.9019643785	0.2762845128
115	0.9034002383	0.2747712966
116	0.90364464	0.274239342
117	0.9041639935	0.2733379578
118	0.9044389454	0.27189358
119	0.9051721504	0.2709861023
120	0.9055998534	0.2696666491
121	0.9059053555	0.2689706921
122	0.9061803073	0.2680335007
123	0.9065469098	0.2672497469
124	0.9067607613	0.2664380781
125	0.9072495647	0.2650343701
126	0.9076467174	0.2643879682
127	0.9081355207	0.2626026011
128	0.9081966211	0.2615048449
129	0.9084410228	0.2604556056
130	0.9092658785	0.2595213199
131	0.9091436776	0.2587329936
132	0.9092964287	0.2581505719
133	0.9094186295	0.2570717196
134	0.9099074329	0.2564786775
135	0.9101518345	0.2554312224
136	0.910212935	0.2544955081
137	0.9104573366	0.2538093758
138	0.911098891	0.2532195825
139	0.9113432927	0.2528125935
140	0.9121375981	0.2520330704
141	0.9125653011	0.2512244152
142	0.9132985061	0.2503927697
143	0.9132985061	0.2498881541
144	0.9134818074	0.2493527238
145	0.9136040082	0.2487563688
146	0.9140622613	0.2480787772
147	0.9142761128	0.2473578762
148	0.9146121651	0.2465350328
149	0.915039868	0.2459873093
150	0.915467571	0.2453101394
151	0.9157119726	0.2449007624
152	0.9162618764	0.2441167723
153	0.9165062781	0.2430730258
154	0.916353527	0.2422266611
155	0.9166284789	0.2413023777
156	0.9173005835	0.2408203727
157	0.9173616839	0.2404523091
158	0.9173922341	0.239936079
159	0.917514435	0.2395907377
160	0.9179421379	0.2389369442
161	0.9181865396	0.2382084781
162	0.9188891944	0.2373823395
163	0.9194085479	0.2369737948
164	0.91971405	0.2364270636
165	0.920141753	0.2357512032
166	0.9204167049	0.2355239446
167	0.9202334036	0.2350123192
168	0.9205389057	0.2342289243
169	0.921027709	0.2333940203
170	0.9215165124	0.2324923231
171	0.9216387132	0.2322581059
172	0.9216998136	0.2317191735
173	0.9220664162	0.2310007266
174	0.9220969664	0.230560974
175	0.9223719182	0.2299622419
176	0.922921822	0.2294297439
177	0.9231662237	0.228970906
178	0.9232578743	0.228409412
179	0.9232578743	0.2276924862
180	0.923502276	0.2272935663
181	0.923655027	0.2264576656
182	0.92408273	0.2260154535
183	0.9243576819	0.2255971707
184	0.9245409831	0.224984387
185	0.9248464852	0.2245501086
186	0.9249381358	0.2239663866
187	0.9253352885	0.2234438823
188	0.9257324413	0.2228576998
189	0.9263434455	0.2222484388
190	0.9269238994	0.2219711531
191	0.9266794978	0.2212924166
192	0.9270461003	0.2209211636
193	0.9275043534	0.2205886898
194	0.927596004	0.2202755948
195	0.9278404057	0.2197692466
196	0.928023707	0.2191688212
197	0.9283292091	0.2185682538
198	0.9283597593	0.2177668409
199	0.9286041609	0.2170950101
200	0.9287263618	0.2166596867
201	0.9294290166	0.2158055969
202	0.930223322	0.2150214713
203	0.9304982739	0.2143080286
204	0.9306815752	0.2138896671
205	0.930803776	0.2135859265
206	0.9310176275	0.212912521
207	0.9312925794	0.2124828167
208	0.9314453304	0.2120769105
209	0.9315064308	0.2114354957
210	0.9316897321	0.21087322
211	0.9319035835	0.2105866871
212	0.9323312865	0.2101744284
213	0.9325451379	0.2096689761
214	0.9331255919	0.2092264839
215	0.9333394434	0.2085950653
216	0.9335532948	0.2081338426
217	0.9338282467	0.2075137468
218	0.9337976965	0.2069943702
219	0.9342253994	0.2067532413
220	0.9342864999	0.2064574413
221	0.9353557572	0.2057559165
222	0.9353557572	0.2054948139
223	0.9356612593	0.2051543186
224	0.9361806128	0.2046161216
225	0.9363333639	0.2041826381
226	0.9366083158	0.203742137
227	0.9368221672	0.2031468147
228	0.9369749183	0.2026920135
229	0.9369749183	0.2024790567
230	0.9376164727	0.2019192083
231	0.9379830752	0.201574351
232	0.9381969266	0.20116845
233	0.938105276	0.2008284465
234	0.9383496777	0.2005568225
235	0.9384413283	0.2003718648
236	0.9385024287	0.1999264815
237	0.9385940794	0.1996502697
238	0.9390523325	0.1990755473
239	0.9393883848	0.1988364688
240	0.9395105856	0.1985353301
241	0.9396022363	0.1982411024
242	0.9397855375	0.1978423086
243	0.9399382886	0.1972085603
244	0.94015214	0.1968248596
245	0.940732594	0.1966055723
246	0.9409464455	0.1962742453
247	0.9412213974	0.1957700075
248	0.9414352488	0.1951849477
249	0.9414352488	0.1949332719
250	0.9416491003	0.1943528966
251	0.9416796505	0.1942046128
252	0.9416491003	0.1938517031
253	0.9421379036	0.1932966288
254	0.9421684539	0.1928654144
255	0.9423823053	0.1926904476
256	0.9425045062	0.1925171312
257	0.9423517551	0.1922828391
258	0.9426572572	0.191853681
259	0.9425350564	0.1912207025
260	0.9425350564	0.1910511476
261	0.942779458	0.1908615565
262	0.9429322091	0.1906040142
263	0.9431460606	0.1900367728
264	0.9433904622	0.1897421853
265	0.9436348639	0.1891859773
266	0.9436043137	0.1889678697
267	0.9438181652	0.188592838
268	0.9438487154	0.188308346
269	0.9441236672	0.1879690591
270	0.9445513702	0.1871770394
271	0.9449485229	0.1866251575
272	0.9450096233	0.1863689138
273	0.9453151254	0.1860541485
274	0.9455289769	0.1856514882
275	0.9458039288	0.1853150166
276	0.945834479	0.1849753807
277	0.9458955794	0.1848528014
278	0.9463538325	0.184393591
279	0.9465371338	0.1841542952
280	0.9465065836	0.1837083366
281	0.9466898848	0.1833336051
282	0.9466898848	0.1831762078
283	0.9470259371	0.1826084018
284	0.9477285919	0.1821397271
285	0.9479424434	0.1819130098
286	0.9483090459	0.1814285339
287	0.9484312468	0.181233939
288	0.9485839978	0.1809727016
289	0.948614548	0.1806272545
290	0.9489506003	0.1803467261
291	0.9492561024	0.1800805746
292	0.9495616045	0.1798663908
293	0.9496227049	0.1794851966
294	0.9498365564	0.1792620055
295	0.9500504078	0.1790780752
296	0.9502337091	0.1785621034
297	0.9503253597	0.1782566616
298	0.9507836129	0.1779348158
299	0.9509058137	0.1773736306
300	0.9509669141	0.1770687543
301	0.9511196652	0.1769137903
302	0.9512724162	0.1766209794
303	0.9513640668	0.1764458767
304	0.9513640668	0.1763547919
305	0.9516695689	0.175995438
306	0.9518834204	0.1755812162
307	0.9520361714	0.1753403613
308	0.9523416735	0.1751455326
309	0.9523111233	0.1750182472
310	0.952402774	0.1746709971
311	0.9525249748	0.1745056276
312	0.9527082761	0.1743174506
313	0.9527388263	0.1738310997
314	0.953135979	0.1733302376
315	0.9532581798	0.1730098096
316	0.9533498304	0.1727629275
317	0.9534414811	0.1725465569
318	0.9536553325	0.1721555225
319	0.953869184	0.1718645642
320	0.9540830355	0.1714417421
321	0.9542663367	0.1711962024
322	0.9543885376	0.1707651125
323	0.9545412886	0.1704565067
324	0.9545718388	0.1703883236
325	0.954602389	0.1701876139
326	0.9545718388	0.169919163
327	0.9548467907	0.1694232536
328	0.9551522928	0.1691418708
329	0.9550606422	0.1689179822
330	0.9549689915	0.1686404475
331	0.9551217426	0.1683608
332	0.9552439434	0.1678802711
333	0.9554577949	0.1676501135
334	0.9554577949	0.1673494617
335	0.9555188953	0.1671731539
336	0.955763297	0.1669727793
337	0.955916048	0.1668370584
338	0.9560382489	0.1667129291
339	0.9560382489	0.1663873524
340	0.9562826505	0.1659710118
341	0.9564354016	0.1657726447
342	0.9566798033	0.1654339005
343	0.9567409037	0.1653194124
344	0.957076956	0.1648705488
345	0.9571380564	0.1647727805
346	0.9571075062	0.1646532305
347	0.9569547551	0.1642389474
348	0.9572908074	0.1639832009
349	0.9574435585	0.1635851433
350	0.9574130083	0.1634029093
351	0.95765741	0.1632708522
352	0.9577490606	0.1630888353
353	0.9578407112	0.1629182351
354	0.957962912	0.1627399726
355	0.9582684141	0.1623469207
356	0.958390615	0.1622685719
357	0.9583295146	0.1620127179
358	0.9585739162	0.1617433238
359	0.9588488681	0.1613514761
360	0.9588488681	0.1610436186
361	0.958971069	0.1609143438
362	0.9590627196	0.1605580117
363	0.9591849204	0.1602450616
364	0.9593682217	0.1598896187
365	0.9594904225	0.1595489473
366	0.9595209727	0.1594484202
367	0.9597959246	0.1593059382
368	0.9599181254	0.1588689873
369	0.9600708765	0.1582782053
370	0.9598875752	0.158211331
371	0.9602236275	0.1578864676
372	0.9602236275	0.1575724274
373	0.9603458284	0.157476201
374	0.9603458284	0.1573405647
375	0.9604680292	0.1570425098
376	0.96059023	0.156808961
377	0.9607429811	0.1566211524
378	0.9608346317	0.1563966621
379	0.9607735313	0.1561870128
380	0.9607735313	0.1559964091
381	0.9609262823	0.1557091433
382	0.9607429811	0.1553409744
383	0.9613234351	0.1551008501
384	0.9613234351	0.1548385792
385	0.9615372865	0.1546076774
386	0.9615372865	0.1544854971
387	0.9615067363	0.1543806242
388	0.9616594874	0.1542967138
389	0.9617205878	0.1540481352
390	0.9617816882	0.153754907
391	0.9619344393	0.153670823
392	0.9623010418	0.1533934529
393	0.9622704916	0.1533037321
394	0.962331592	0.153064081
395	0.9623010418	0.152862732
396	0.9623010418	0.1525268641
397	0.9624537928	0.1523195979
398	0.9627592949	0.1517260963
399	0.9627592949	0.1514872068
400	0.9627592949	0.1513338924
401	0.9626981945	0.1512050466
402	0.9627898451	0.1510448256
403	0.9629425962	0.1509409679
404	0.9632480982	0.1506621824
405	0.9634008493	0.1504491024
406	0.9635536003	0.150374216
407	0.9635536003	0.1500483457
408	0.9636147008	0.1498375924
409	0.9636758012	0.1496754179
410	0.9638591024	0.1493640869
411	0.9638285522	0.1492374572
412	0.9639507531	0.149032267
413	0.9640424037	0.1489394989
414	0.9641035041	0.1487371367
415	0.9639202029	0.1485178491
416	0.9641646045	0.1482927422
417	0.9642868054	0.1481940332
418	0.9642868054	0.1478604816
419	0.9642257049	0.1477580097
420	0.9644395564	0.147408724
421	0.9643479058	0.1472553443
422	0.9643479058	0.1471559471
423	0.964531207	0.1468151366
424	0.9645617572	0.1465645897
425	0.9646534079	0.1464316304
426	0.9648367091	0.1462966658
427	0.9648672593	0.1461278252
428	0.9650200104	0.1458279651
429	0.965111661	0.1456052413
430	0.9650505606	0.1454442684
431	0.9650200104	0.1453484937
432	0.965111661	0.1451246721
433	0.9653866129	0.1449978654
434	0.9653866129	0.1447509534
435	0.9654782635	0.1443809325
436	0.9656615648	0.1442593046
437	0.9657837656	0.1438752646
438	0.9657837656	0.1438025889
439	0.9655699142	0.1435320906
440	0.965692115	0.1434338857
441	0.965692115	0.1433120337
442	0.9659670669	0.143060228
443	0.9659976171	0.1428687673
444	0.9659670669	0.1427790127
445	0.9661809183	0.1426392839
446	0.9662420188	0.1425408824
447	0.9662420188	0.1424308769
448	0.96642532	0.1422728249
449	0.9665475209	0.1422135219
450	0.9666391715	0.1419973271
451	0.9667308221	0.14185033
452	0.9669141234	0.1417050252
453	0.9669752238	0.1415861749
454	0.9670363242	0.1415001277
455	0.967005774	0.141395246
456	0.967005774	0.1412473736
457	0.9670363242	0.1411473715
458	0.9673723765	0.1409161692
459	0.9675556778	0.1407204371
460	0.9674334769	0.1405669138
461	0.9673723765	0.1404830902
462	0.967738979	0.1402024961
463	0.9678000794	0.1400639409
464	0.9679222803	0.1399647982
465	0.9678611798	0.139814111
466	0.9680444811	0.1396723533
467	0.9678917301	0.1394481298
468	0.9682583326	0.1392059219
469	0.968472184	0.1389860884
470	0.9685638347	0.138829222
471	0.9685943849	0.138677213
472	0.9685943849	0.1386239355
473	0.9686860355	0.1384888221
474	0.9687776861	0.1380302957
475	0.9688082363	0.1377930968
476	0.9688693368	0.1376666018
477	0.9688387865	0.1376068891
478	0.969052638	0.1374110241
479	0.9693581401	0.1371409548
480	0.9693581401	0.1370246542
481	0.9695108911	0.1368854041
482	0.9694497907	0.1366836757
483	0.9695108911	0.1365368608
484	0.9695719916	0.1364245114
485	0.9695719916	0.1362340346
486	0.969633092	0.1360510686
487	0.9697552928	0.1359264341
488	0.9699385941	0.1354961512
489	0.9701218953	0.1353109389
490	0.9701829958	0.1350016176
491	0.9701829958	0.1348996511
492	0.9701829958	0.1347940338
493	0.9701218953	0.1346040547
494	0.9701829958	0.1344781067
495	0.9706106987	0.1343235838
496	0.9705190481	0.1342381098
497	0.9707023493	0.1340423541
498	0.9707328995	0.1339240228
499	0.9707939999	0.1338788266
500	0.9710384016	0.1337879149
501	0.971099502	0.1337350563
502	0.9711606025	0.1335463366
503	0.9712522531	0.1333377354
504	0.9712522531	0.1331978189
505	0.9713133535	0.1331291417
506	0.9714355543	0.1329908618
507	0.9713439037	0.1328676361
508	0.9714661045	0.1327800624
509	0.9714355543	0.1327260084
510	0.9715883054	0.1325842042
511	0.9718327071	0.1321613528
512	0.9720465585	0.1319718935
513	0.9721076589	0.1318418166
514	0.9721993096	0.1316514788
515	0.97226041	0.1315130142
516	0.9723215104	0.1313541099
517	0.9723520606	0.1311924467
518	0.9723826108	0.1309630617
519	0.9725353619	0.1306056462
520	0.9725659121	0.1305038876
521	0.9725353619	0.1303846702
522	0.9728103138	0.1301874484
523	0.9729019644	0.12998917
524	0.9729630648	0.1297750865
525	0.9730241652	0.1294157685
526	0.9728714142	0.1292799104
527	0.9728714142	0.1292097055
528	0.9731463661	0.1290117369
529	0.9731158158	0.1288662878
530	0.9732074665	0.1288040656
531	0.9733907677	0.1286925794
532	0.9734824184	0.1285793082
533	0.9734518681	0.1285216547
534	0.9735129686	0.128365835
535	0.9736351694	0.1281983611
536	0.97372682	0.1281411705
537	0.9736351694	0.1279030826
538	0.9736351694	0.1276985134
539	0.9736046192	0.1275425042
540	0.9736657196	0.1273596134
541	0.97372682	0.1270504745
542	0.9736962698	0.1269487381
543	0.9737879204	0.126860818
544	0.9738184707	0.1266292935
545	0.9739712217	0.1264225407
546	0.9740323221	0.1262788046
547	0.9740934225	0.126170253
548	0.9740934225	0.1260811568
549	0.974154523	0.1258942608
550	0.9740628723	0.1257260971
551	0.9741850732	0.1256191438
552	0.9742767238	0.1254763658
553	0.9743378242	0.1253805388
554	0.9744294748	0.1252461376
555	0.9744294748	0.1251779234
556	0.9745211255	0.1250829294
557	0.9743378242	0.1248515784
558	0.9745822259	0.1247371603
559	0.9745516757	0.1246433509
560	0.9746433263	0.1245614025
561	0.9747655271	0.1244887824
562	0.9747349769	0.1244228188
563	0.9747044267	0.1243632268
564	0.9747349769	0.1241647748
565	0.9748571778	0.124008471
566	0.9750099288	0.1238712911
567	0.975040479	0.123735098
568	0.9751626799	0.123650861
569	0.9751626799	0.1235348772
570	0.9751626799	0.123369795
571	0.9753154309	0.1231785726
572	0.9754376317	0.1229732864
573	0.9755598326	0.1227635317
574	0.975468182	0.122646848
575	0.9755598326	0.1225867157
576	0.9756514832	0.1223184675
577	0.9756820334	0.1222385322
578	0.9757125836	0.122120714
579	0.9757125836	0.1219594721
580	0.9759264351	0.1216578558
581	0.9758347845	0.1215930615
582	0.9759264351	0.1215428604
583	0.9760180857	0.1215096803
584	0.9760791861	0.1214340524
585	0.9761402866	0.1213291056
586	0.9762319372	0.1212665827
587	0.9763235878	0.1211620055
588	0.976354138	0.1209445712
589	0.9764457887	0.1208202007
590	0.9764152384	0.120726239
591	0.9764152384	0.1206827354
592	0.9765068891	0.1204040349
593	0.9766596401	0.1203235494
594	0.976781841	0.12027564
595	0.9769040418	0.12020725
596	0.976934592	0.1200782525
597	0.9768734916	0.1198345628
598	0.9770567928	0.1197744566
599	0.9772095439	0.1196719748
600	0.9772095439	0.1195957619
601	0.9772400941	0.1195525266
602	0.9772706443	0.1193852051
603	0.9772400941	0.1193033193
604	0.9773622949	0.1191302833
605	0.9773011945	0.1190372046
606	0.9773622949	0.1189806812
607	0.9775455962	0.1188530675
608	0.9776983472	0.1187988607
609	0.9777288974	0.1186409113
610	0.9777288974	0.1185465814
611	0.9777899979	0.1184185516
612	0.977667797	0.1183526662
613	0.9776983472	0.1182668431
614	0.9776372468	0.1182150804
615	0.9778816485	0.1180295434
616	0.9777594477	0.1179102625
617	0.9777594477	0.1177472394
618	0.9777594477	0.1176667005
619	0.9779427489	0.1176246099
620	0.9780955	0.1175388156
621	0.9781566004	0.11737831
622	0.978248251	0.1172478823
623	0.9782177008	0.1171657811
624	0.9783093514	0.1170437002
625	0.9783399016	0.1167719812
626	0.9786148535	0.1164068622
627	0.9787065041	0.1162774209
628	0.9787676046	0.116161705
629	0.978828705	0.1160699767
630	0.9787981548	0.1159426294
631	0.9787981548	0.1158200136
632	0.9787981548	0.1157397983
633	0.978828705	0.1156256731
634	0.9790425564	0.115566016
635	0.9792258577	0.1152517038
636	0.9790731067	0.1151882664
637	0.9790120062	0.1150053171
638	0.9791647573	0.1149484516
639	0.9792258577	0.1146577529
640	0.9790731067	0.1144185788
641	0.9793480585	0.1143243971
642	0.9793480585	0.1142652611
643	0.9794702594	0.1141867555
644	0.9795313598	0.1140737489
645	0.97956191	0.1139174588
646	0.9794397092	0.1138312619
647	0.9795008096	0.1137265175
648	0.9795313598	0.113681233
649	0.9795924602	0.1135899442
650	0.9796841108	0.113504603
651	0.9797757615	0.1133941597
652	0.9798674121	0.1132478135
653	0.9798674121	0.1131981572
654	0.9798674121	0.112962626
655	0.9799285125	0.1129210181
656	0.9799285125	0.1128615595
657	0.9798674121	0.112793907
658	0.9799285125	0.1126803536
659	0.9799285125	0.1126467006
660	0.9799896129	0.1124926988
661	0.9800507133	0.1124229591
662	0.9800812636	0.112252679
663	0.9800201631	0.1122062812
664	0.9800201631	0.1120989985
665	0.9800812636	0.1119821406
666	0.980142364	0.1118614742
667	0.9802340146	0.1117711213
668	0.9802645648	0.1116985916
669	0.9803867656	0.1116351357
670	0.9803562154	0.1115791788
671	0.9803562154	0.1114662248
672	0.9804478661	0.1113962339
673	0.9804784163	0.1113611159
674	0.9805089665	0.1113287809
675	0.9806617175	0.1110897029
676	0.9808144686	0.1109345112
677	0.980722818	0.1108558516
678	0.9807839184	0.1106280827
679	0.980722818	0.1104986204
680	0.9807839184	0.1104226908
681	0.980875569	0.1103693199
682	0.9809061192	0.1103265089
683	0.9809061192	0.1102940508
684	0.9809061192	0.1102371178
685	0.980875569	0.110180229
686	0.980875569	0.110085982
687	0.98102832	0.1098976809
688	0.9810588703	0.1097750776
689	0.9810894205	0.1096761523
690	0.9810588703	0.1096297508
691	0.9810894205	0.109582953
692	0.9811505209	0.1094715516
693	0.9812421715	0.1093981066
694	0.9813643723	0.1092629043
695	0.9814254728	0.1092039926
696	0.9813643723	0.1091495081
697	0.9814254728	0.1090525709
698	0.9813949226	0.1088874398
699	0.9813949226	0.1088310427
700	0.9813949226	0.108787589
701	0.9815171234	0.1087082671
702	0.9814865732	0.1086658046
703	0.9815476736	0.1086013743
704	0.9816393242	0.1084467567
705	0.9816698744	0.1084110231
706	0.9817920753	0.1080479309
707	0.9817309749	0.1080059376
708	0.9817920753	0.1079427447
709	0.9818226255	0.1078253018
710	0.9820364769	0.1076631609
711	0.9820364769	0.1076242512
712	0.9822808786	0.1073389474
713	0.9822808786	0.1072084203
714	0.9822808786	0.1071022873
715	0.9822808786	0.1070488066
716	0.9822503284	0.1069967482
717	0.9821586778	0.1069584365
718	0.982341979	0.1068162008
719	0.9823725293	0.1066876242
720	0.9824947301	0.1065758077
721	0.9824641799	0.1064621726
722	0.9824641799	0.1063549677
723	0.9824336297	0.106303005
724	0.9825252803	0.1062086434
725	0.9826474811	0.1061635985
726	0.9827391318	0.1061331802
727	0.9826780313	0.106015525
728	0.9827085816	0.1058329457
729	0.9826474811	0.1057944703
730	0.9826780313	0.1057524441
731	0.982769682	0.1056550788
732	0.9825863807	0.1055433712
733	0.9827391318	0.1054858819
734	0.9828918828	0.1053527518
735	0.9828918828	0.1050503952
736	0.9830446339	0.1049245339
737	0.9831057343	0.1048116994
738	0.9830751841	0.1046465566
739	0.9831973849	0.1045294798
740	0.9832279351	0.104473664
741	0.9831973849	0.1044246775
742	0.9831057343	0.1043919276
743	0.9831973849	0.1043095888
744	0.9831973849	0.1041783828
745	0.9833501359	0.1039943893
746	0.9833806862	0.1039125826
747	0.9834112364	0.1038347922
748	0.9835639874	0.1037302216
749	0.9837778389	0.1035652237
750	0.9837778389	0.1034721093
751	0.9838083891	0.1034295683
752	0.9838083891	0.1033990214
753	0.9838694895	0.1031936489
754	0.9838083891	0.1031656746
755	0.9837778389	0.1031000867
756	0.9837778389	0.1030657568
757	0.9839611401	0.1029684219
758	0.9840527908	0.1029228496
759	0.9839916903	0.1028824359
760	0.9839611401	0.1028223521
761	0.9839611401	0.1027227344
762	0.9839611401	0.102674717
763	0.9839305899	0.1025694777
764	0.9839916903	0.1024338611
765	0.9839305899	0.1023971083
766	0.9839305899	0.1023431891
767	0.9839305899	0.1022846856
768	0.9839611401	0.1021981577
769	0.984083341	0.1021436033
770	0.9842971924	0.1019384169
771	0.9842971924	0.1018131536
772	0.9844193933	0.1016831812
773	0.9844193933	0.1016006758
774	0.9844193933	0.1015632133
775	0.9843888431	0.1014541673
776	0.9843888431	0.1013838091
777	0.9843888431	0.1012838839
778	0.9845110439	0.101220654
779	0.9845110439	0.1011863752
780	0.9845110439	0.1011313282
781	0.9845110439	0.1010684059
782	0.9845110439	0.1010028258
783	0.9845721443	0.1007889716
784	0.9845721443	0.1007603086
785	0.9846332447	0.1006518003
786	0.9846026945	0.100579915
787	0.9847859958	0.1005083132
788	0.9846637949	0.1004181333
789	0.9847248954	0.1003851954
790	0.9846637949	0.1003477155
791	0.9846637949	0.1003078885
792	0.9847248954	0.1001307158
793	0.9847859958	0.1001047336
794	0.9847859958	0.09999770509
795	0.9847859958	0.09986062285
796	0.9847248954	0.09981500143
797	0.9848470962	0.09975886117
798	0.9850609477	0.09961812555
799	0.9850609477	0.0995458887
800	0.9849998472	0.09942370307
801	0.9848776464	0.0993885758
802	0.9849387468	0.0993324611
803	0.9848776464	0.09927155027
804	0.9850609477	0.09921162638
805	0.9851220481	0.09913440186
806	0.9852136987	0.09909510378
807	0.9852747991	0.09904798536
808	0.9853053493	0.09901325767
809	0.9853358996	0.09884475307
810	0.985397	0.09875094042
811	0.9853358996	0.09868215038
812	0.9853664498	0.09863585983
813	0.9853664498	0.09860905117
814	0.9854886506	0.09849256927
815	0.9855192008	0.09834064366
816	0.9856108514	0.09823742915
817	0.9855803012	0.09819281936
818	0.9855192008	0.09813631354
819	0.9855192008	0.09808083265
820	0.9855192008	0.09801375692
821	0.9856414016	0.09796664683
822	0.9856414016	0.09792589405
823	0.9857025021	0.09783601444
824	0.9856414016	0.09772470486
825	0.9857636025	0.09768593109
826	0.9858552531	0.09760571219
827	0.9858858033	0.09747602668
828	0.9859469037	0.0973775069
829	0.9859469037	0.09733649869
830	0.9859163535	0.09718961368
831	0.9858552531	0.09711657747
832	0.9858858033	0.09697071168
833	0.9859163535	0.09693551107
834	0.9858858033	0.09690174987
835	0.9859469037	0.0966860961
836	0.9860385544	0.09655083247
837	0.9860996548	0.09649432122
838	0.9861607552	0.0964314997
839	0.9861913054	0.09639141435
840	0.9863135062	0.0962249474
841	0.9863135062	0.09619053181
842	0.9862524058	0.0961105375
843	0.9863135062	0.09597060743
844	0.9863135062	0.09594052038
845	0.986282956	0.09590053466
846	0.986282956	0.09586197786
847	0.9863746067	0.09583109136
848	0.9863440565	0.09578623925
849	0.9863440565	0.09573183185
850	0.9866190083	0.09564875345
851	0.9865273577	0.09560338341
852	0.9864968075	0.09552972843
853	0.9865884581	0.09549257557
854	0.9865884581	0.09539076549
855	0.9866801088	0.09523740931
856	0.9867412092	0.09512501199
857	0.98686341	0.09507550199
858	0.9868328598	0.09504492052
859	0.98686341	0.0949092706
860	0.9868328598	0.09485173459
861	0.9868939602	0.09476959484
862	0.9869245104	0.09474691147
863	0.9868939602	0.09471327146
864	0.9869856109	0.09445080922
865	0.9870772615	0.09436929262
866	0.9871078117	0.09428050033
867	0.9871078117	0.09412466034
868	0.9871994623	0.09403578499
869	0.9872605627	0.09399899761
870	0.9871689121	0.09397000168
871	0.9872911129	0.09384190881
872	0.9873216632	0.09374161231
873	0.9874133138	0.09366798241
874	0.9874744142	0.09361854688
875	0.9875049644	0.09352775087
876	0.987596615	0.09348980007
877	0.9877188159	0.09338244544
878	0.9877188159	0.09329484285
879	0.9876271652	0.09319248552
880	0.9877493661	0.09302202328
881	0.9877799163	0.092959391
882	0.9877493661	0.0929406161
883	0.9877799163	0.0928089696
