iter	Passed	Remaining
572	31035	77291
573	31083	77222
574	31130	77149
575	31177	77077
576	31225	77007
577	31271	76934
578	31318	76861
579	31371	76805
580	31419	76738
581	31465	76664
582	31511	76589
583	31556	76514
584	31603	76441
585	31649	76370
586	31697	76299
587	31782	76321
588	31842	76281
589	31889	76210
590	31936	76139
591	31982	76067
592	32028	75994
593	32076	75924
594	32121	75850
595	32169	75780
596	32215	75709
597	32262	75638
598	32308	75566
599	32357	75500
600	32403	75428
601	32450	75357
602	32500	75295
603	32560	75255
604	32619	75213
605	32679	75173
606	32757	75175
607	32950	75439
608	33023	75427
609	33087	75396
610	33158	75380
611	33224	75352
612	33293	75331
613	33361	75306
614	33432	75291
615	33506	75281
616	33567	75242
617	33629	75204
618	33692	75168
619	33761	75146
620	33829	75122
621	33902	75108
622	34005	75162
623	34096	75187
624	34164	75162
625	34233	75138
626	34302	75114
627	34370	75089
628	34439	75065
629	34505	75036
630	34573	75008
631	34642	74984
632	34708	74954
633	34774	74925
634	34840	74892
635	34906	74862
636	34973	74833
637	35066	74860
638	35169	74907
639	35243	74891
640	35309	74861
641	35379	74837
642	35451	74817
643	35521	74793
644	35591	74770
645	35657	74737
646	35725	74708
647	35792	74677
648	35859	74648
649	35926	74617
650	35997	74593
651	36068	74571
652	36181	74634
653	36270	74649
654	36347	74637
655	36421	74619
656	36501	74615
657	36582	74609
658	36658	74596
659	36728	74570
660	36798	74544
661	36866	74513
662	36934	74482
663	37001	74449
664	37070	74418
665	37137	74386
666	37239	74424
667	37348	74472
668	37417	74444
669	37485	74410
670	37550	74374
671	37618	74342
672	37685	74307
673	37751	74271
674	37818	74236
675	37887	74205
676	37955	74173
677	38023	74139
678	38091	74106
679	38161	74079
680	38230	74047
681	38326	74068
682	38419	74082
683	38487	74048
684	38554	74012
685	38626	73986
686	38694	73954
687	38762	73920
688	38830	73885
689	38900	73854
690	38970	73824
691	39042	73797
692	39111	73763
693	39180	73731
694	39249	73698
695	39316	73662
696	39501	73846
697	39593	73854
698	39661	73820
699	39724	73773
700	39782	73719
701	39841	73666
702	39899	73612
703	39959	73562
704	40021	73514
705	40082	73465
706	40146	73421
707	40206	73371
708	40267	73322
709	40330	73276
710	40392	73228
711	40450	73174
712	40509	73121
713	40610	73145
714	40675	73101
715	40737	73053
716	40799	73006
717	40861	72959
718	40924	72912
719	40982	72858
720	41047	72816
721	41108	72764
722	41171	72718
723	41229	72664
724	41289	72612
725	41345	72554
726	41405	72502
727	41464	72449
728	41525	72399
729	41589	72353
730	41696	72384
731	41770	72356
732	41840	72322
733	41903	72274
734	41968	72231
735	42028	72179
736	42096	72140
737	42155	72087
738	42216	72036
739	42278	71987
740	42337	71934
741	42395	71878
742	42456	71826
743	42516	71775
744	42578	71725
745	42638	71673
746	42722	71661
747	42822	71675
748	42891	71638
749	42952	71587
750	43010	71531
751	43070	71479
752	43128	71423
753	43191	71374
754	43250	71320
755	43310	71267
756	43371	71215
757	43429	71160
758	43487	71104
759	43545	71047
760	43605	70995
761	43668	70946
762	43726	70890
763	43830	70909
764	43899	70870
765	43957	70813
766	44016	70759
767	44074	70702
768	44135	70650
769	44197	70601
770	44258	70549
771	44319	70497
772	44379	70445
773	44440	70392
774	44499	70338
775	44560	70285
776	44620	70232
777	44682	70181
778	44742	70128
779	44801	70073
780	44904	70087
781	44978	70055
782	45039	70003
783	45099	69950
784	45168	69910
785	45238	69871
786	45298	69817
787	45357	69763
788	45417	69709
789	45473	69649
790	45533	69595
791	45595	69544
792	45658	69495
793	45717	69439
794	45778	69387
795	45841	69338
796	45899	69281
797	46081	69411
798	46155	69377
799	46216	69324
800	46275	69268
801	46333	69211
802	46393	69156
803	46452	69100
804	46511	69045
805	46571	68990
806	46632	68936
807	46693	68885
808	46753	68829
809	46813	68774
810	46874	68721
811	46933	68666
812	46994	68613
813	47071	68583
814	47178	68596
815	47244	68550
816	47304	68496
817	47364	68441
818	47425	68387
819	47485	68333
820	47545	68278
821	47603	68219
822	47661	68162
823	47720	68105
824	47782	68053
825	47842	67999
826	47901	67942
827	47961	67887
828	48026	67840
829	48086	67785
830	48200	67804
831	48280	67779
832	48348	67734
833	48410	67681
834	48465	67619
835	48527	67567
836	48605	67536
837	48670	67488
838	48734	67438
839	48801	67392
840	48855	67329
841	48912	67268
842	48966	67205
843	49024	67147
844	49072	67075
845	49120	67003
846	49166	66929
847	49260	66919
848	49319	66863
849	49377	66804
850	49424	66731
851	49471	66658
852	49519	66587
853	49567	66515
854	49615	66443
855	49667	66378
856	49728	66323
857	49785	66264
858	49843	66206
859	49903	66150
860	49960	66092
861	50015	66029
862	50069	65966
863	50126	65907
864	50186	65851
865	50246	65796
866	50351	65799
867	50411	65744
868	50469	65685
869	50523	65622
870	50579	65562
871	50637	65503
872	50695	65444
873	50753	65386
874	50809	65326
875	50868	65269
876	50924	65208
877	50980	65148
878	51038	65090
879	51095	65031
880	51154	64974
881	51209	64911
882	51266	64852
883	51320	64788
884	51423	64788
885	51484	64733
886	51540	64672
887	51603	64620
888	51661	64562
889	51718	64502
890	51775	64443
891	51837	64390
892	51894	64330
893	51952	64272
894	52013	64218
895	52076	64165
896	52137	64111
897	52203	64062
898	52271	64016
899	52334	63964
900	52470	64001
901	52573	63997
902	52644	63954
903	52701	63894
904	52761	63838
905	52818	63778
906	52873	63716
907	52931	63657
908	52989	63598
909	53047	63539
910	53105	63481
911	53162	63422
912	53220	63363
913	53283	63310
914	53344	63254
915	53400	63193
916	53461	63138
917	53520	63081
918	53628	63081
919	53686	63023
920	53742	62961
921	53801	62904
922	53859	62845
923	53917	62787
924	53976	62729
925	54033	62669
926	54089	62608
927	54147	62549
928	54202	62487
929	54258	62426
930	54319	62370
931	54377	62311
932	54435	62253
933	54493	62195
934	54554	62139
935	54651	62125
936	54709	62066
937	54768	62008
938	54818	61940
939	54864	61868
940	54911	61797
941	54958	61726
942	55005	61655
943	55050	61582
944	55099	61513
945	55151	61448
946	55199	61378
947	55247	61308
948	55293	61236
949	55339	61165
950	55385	61092
951	55431	61021
952	55477	60950
953	55524	60878
954	55570	60807
955	55617	60737
956	55699	60705
957	55765	60655
958	55824	60597
959	55871	60527
960	55917	60456
961	55965	60386
962	56011	60315
963	56058	60244
964	56106	60176
965	56155	60108
966	56201	60037
967	56247	59966
968	56294	59896
969	56341	59826
970	56387	59755
971	56433	59685
972	56480	59615
973	56527	59545
974	56573	59474
975	56619	59403
976	56666	59334
977	56713	59265
978	56814	59252
979	56869	59191
980	56917	59122
981	56964	59053
982	57013	58985
983	57060	58915
984	57106	58845
985	57153	58776
986	57199	58706
987	57246	58637
988	57293	58568
989	57340	58498
990	57389	58431
991	57436	58362
992	57484	58294
993	57531	58226
994	57578	58157
995	57625	58088
996	57672	58019
997	57719	57951
998	57766	57881
999	57924	57924
1000	57977	57862
1001	58025	57793
1002	58072	57725
1003	58121	57658
1004	58170	57591
1005	58219	57525
1006	58266	57456
1007	58312	57387
1008	58359	57318
1009	58406	57250
1010	58454	57182
1011	58506	57118
1012	58555	57052
1013	58602	56984
1014	58649	56915
1015	58700	56851
1016	58748	56784
1017	58796	56716
1018	58843	56649
1019	58889	56580
1020	58976	56550
1021	59032	56490
1022	59090	56433
1023	59138	56365
1024	59185	56298
1025	59231	56229
1026	59277	56160
1027	59325	56093
1028	59374	56027
1029	59421	55960
1030	59467	55891
1031	59519	55828
1032	59566	55760
1033	59613	55693
1034	59660	55625
1035	59707	55558
1036	59755	55491
1037	59803	55424
1038	59853	55360
1039	59910	55301
1040	59958	55235
1041	60053	55212
1042	60111	55155
1043	60170	55098
1044	60217	55031
1045	60267	54966
1046	60313	54898
1047	60361	54832
1048	60408	54764
1049	60464	54705
1050	60519	54645
1051	60578	54589
1052	60633	54529
1053	60686	54467
1054	60734	54402
1055	60783	54336
1056	60831	54271
1057	60881	54206
1058	60929	54140
1059	60980	54077
1060	61029	54012
1061	61125	53988
1062	61188	53935
1063	61248	53879
1064	61306	53823
1065	61376	53776
1066	61438	53722
1067	61543	53706
1068	61616	53662
1069	61680	53610
1070	61759	53571
1071	61840	53533
1072	61908	53484
1073	61969	53430
1074	62030	53375
1075	62092	53320
1076	62206	53311
1077	62276	53264
1078	62354	53223
1079	62415	53168
1080	62477	53114
1081	62541	53061
1082	62603	53007
1083	62663	52952
1084	62727	52898
1085	62788	52844
1086	62854	52792
1087	62913	52736
1088	62972	52679
1089	63031	52622
1090	63094	52569
1091	63154	52512
1092	63312	52538
1093	63416	52518
1094	63480	52465
1095	63541	52410
1096	63602	52355
1097	63664	52299
1098	63724	52243
1099	63785	52188
1100	63847	52133
1101	63910	52079
1102	63969	52022
1103	64031	51967
1104	64091	51911
1105	64149	51853
1106	64208	51796
1107	64270	51741
1108	64330	51684
1109	64446	51673
1110	64517	51625
1111	64578	51570
1112	64641	51515
1113	64702	51459
1114	64761	51403
1115	64823	51347
1116	64884	51292
1117	64944	51235
1118	65007	51180
1119	65070	51126
1120	65131	51071
1121	65190	51013
1122	65250	50956
1123	65310	50900
1124	65372	50844
1125	65433	50789
1126	65540	50769
1127	65611	50721
1128	65688	50677
1129	65766	50634
1130	65834	50584
1131	65900	50531
1132	65967	50479
1133	66037	50431
1134	66107	50381
1135	66179	50333
1136	66247	50283
1137	66316	50232
1138	66383	50181
1139	66453	50131
1140	66525	50083
1141	66655	50079
1142	66733	50035
1143	66802	49984
1144	66872	49935
1145	66941	49884
1146	67012	49835
1147	67080	49784
1148	67150	49734
1149	67216	49681
1150	67285	49631
1151	67354	49580
1152	67422	49528
1153	67497	49482
1154	67565	49430
1155	67633	49379
1156	67767	49375
1157	67844	49331
1158	67917	49282
1159	67985	49231
1160	68053	49179
1161	68124	49129
1162	68194	49079
1163	68262	49027
1164	68336	48979
1165	68416	48935
1166	68495	48891
1167	68572	48846
1168	68646	48798
1169	68716	48747
1170	68901	48778
1171	68992	48742
1172	69063	48691
1173	69133	48640
1174	69201	48588
1175	69270	48536
1176	69343	48487
1177	69411	48434
1178	69478	48381
1179	69543	48327
1180	69610	48273
1181	69679	48221
1182	69748	48169
1183	69817	48117
1184	69888	48066
1185	70015	48054
1186	70092	48007
1187	70159	47954
1188	70228	47902
1189	70299	47851
1190	70371	47800
1191	70442	47749
1192	70523	47705
1193	70595	47655
1194	70665	47603
1195	70740	47554
1196	70817	47507
1197	70887	47455
1198	70955	47402
1199	71051	47367
1200	71191	47362
1201	71264	47311
1202	71333	47259
1203	71401	47205
1204	71459	47145
1205	71516	47084
1206	71575	47025
1207	71632	46964
1208	71690	46904
1209	71748	46843
1210	71807	46784
1211	71863	46723
1212	71922	46663
1213	71980	46603
1214	72041	46545
1215	72098	46484
1216	72190	46446
1217	72284	46408
1218	72353	46356
1219	72421	46302
1220	72479	46242
1221	72538	46182
1222	72596	46122
1223	72657	46064
1224	72718	46005
1225	72776	45945
1226	72836	45886
1227	72894	45825
1228	72952	45766
1229	73010	45705
1230	73069	45646
1231	73128	45586
1232	73187	45527
1233	73301	45501
1234	73368	45446
1235	73430	45388
1236	73488	45328
1237	73543	45266
1238	73605	45208
1239	73664	45149
1240	73721	45088
1241	73782	45030
1242	73840	44969
1243	73899	44910
1244	73957	44849
1245	74017	44790
1246	74075	44730
1247	74135	44671
1248	74193	44611
1249	74251	44550
1250	74398	44544
1251	74507	44513
1252	74570	44456
1253	74630	44397
1254	74690	44337
1255	74750	44278
1256	74808	44218
1257	74868	44159
1258	74929	44100
1259	74988	44041
1260	75048	43981
1261	75106	43921
1262	75165	43861
1263	75222	43800
1264	75282	43741
1265	75343	43682
1266	75402	43622
1267	75479	43573
1268	75584	43540
1269	75658	43488
1270	75716	43428
1271	75773	43367
1272	75832	43307
1273	75890	43246
1274	75947	43186
1275	76005	43125
1276	76064	43065
1277	76122	43004
1278	76182	42945
1279	76240	42885
1280	76302	42827
1281	76362	42767
1282	76422	42708
1283	76480	42647
1284	76569	42605
1285	76668	42567
1286	76733	42510
1287	76792	42450
1288	76851	42390
1289	76911	42331
1290	76969	42270
1291	77029	42211
1292	77087	42150
1293	77145	42090
1294	77205	42030
1295	77261	41969
1296	77318	41908
1297	77377	41848
1298	77434	41787
1299	77493	41727
1300	77553	41667
1301	77648	41627
1302	77754	41592
1303	77823	41537
1304	77885	41479
1305	77944	41419
1306	78001	41357
1307	78059	41297
1308	78116	41236
1309	78177	41177
1310	78237	41117
1311	78293	41056
1312	78352	40996
1313	78409	40935
1314	78466	40874
1315	78526	40814
1316	78585	40754
1317	78642	40693
1318	78729	40647
1319	78826	40607
1320	78902	40556
1321	78961	40496
1322	79020	40435
1323	79077	40375
1324	79136	40314
1325	79193	40253
1326	79253	40194
1327	79312	40134
1328	79375	40075
1329	79431	40014
1330	79492	39955
1331	79551	39895
1332	79610	39835
1333	79669	39775
1334	79728	39715
1335	79884	39702
1336	79985	39663
1337	80051	39607
1338	80110	39546
1339	80170	39486
1340	80227	39425
1341	80290	39367
1342	80351	39308
1343	80409	39247
1344	80469	39187
1345	80533	39129
1346	80597	39072
1347	80658	39012
1348	80718	38953
1349	80776	38892
1350	80836	38832
1351	80895	38772
1352	81006	38737
1353	81072	38680
1354	81144	38626
1355	81204	38566
1356	81260	38504
1357	81320	38444
1358	81376	38382
1359	81435	38322
1360	81495	38262
1361	81552	38201
1362	81617	38144
1363	81682	38086
1364	81749	38030
1365	81815	37972
1366	81881	37915
1367	81948	37859
1368	82019	37804
1369	82151	37777
1370	82227	37725
1371	82299	37670
1372	82366	37613
1373	82434	37557
1374	82501	37500
1375	82567	37443
1376	82633	37386
1377	82698	37328
1378	82764	37271
1379	82829	37213
1380	82896	37156
1381	82964	37100
1382	83031	37043
1383	83103	36988
1384	83232	36959
1385	83316	36909
1386	83386	36853
1387	83453	36796
1388	83520	36739
1389	83589	36683
1390	83658	36627
1391	83727	36570
1392	83793	36513
1393	83861	36456
1394	83930	36399
1395	84000	36343
1396	84068	36287
1397	84138	36231
1398	84267	36200
1399	84355	36152
1400	84431	36098
1401	84503	36043
1402	84575	35988
1403	84645	35932
1404	84711	35874
1405	84777	35816
1406	84844	35758
1407	84911	35701
1408	84977	35643
1409	85042	35585
1410	85108	35527
1411	85175	35469
1412	85243	35412
1413	85410	35396
1414	85506	35350
1415	85589	35299
1416	85654	35241
1417	85725	35184
1418	85792	35127
1419	85859	35069
1420	85926	35011
1421	85993	34953
1422	86058	34895
1423	86130	34839
1424	86198	34781
1425	86265	34723
1426	86339	34668
1427	86409	34612
1428	86529	34575
1429	86627	34530
1430	86703	34475
1431	86773	34418
1432	86841	34360
1433	86909	34303
1434	86978	34245
1435	87047	34188
1436	87121	34133
1437	87188	34075
1438	87247	34013
1439	87306	33952
1440	87364	33890
1441	87423	33829
1442	87481	33767
1443	87539	33706
1444	87654	33666
1445	87727	33610
1446	87794	33552
1447	87861	33494
1448	87921	33433
1449	87979	33371
1450	88040	33310
1451	88097	33249
1452	88158	33188
1453	88216	33126
1454	88273	33064
1455	88331	33002
1456	88389	32941
1457	88450	32880
1458	88508	32819
1459	88567	32757
1460	88625	32696
1461	88722	32648
1462	88807	32597
1463	88872	32538
1464	88929	32475
1465	88989	32415
1466	89049	32354
1467	89107	32292
1468	89163	32229
1469	89223	32168
1470	89279	32106
1471	89339	32045
1472	89398	31984
1473	89456	31922
1474	89512	31860
1475	89571	31799
1476	89628	31737
1477	89687	31675
1478	89744	31613
1479	89947	31603
1480	90019	31546
1481	90082	31486
1482	90141	31424
1483	90200	31363
1484	90261	31302
1485	90318	31240
1486	90379	31179
1487	90440	31119
1488	90499	31057
1489	90558	30996
1490	90618	30935
1491	90675	30873
1492	90734	30811
1493	90793	30750
1494	90849	30688
1495	90913	30628
1496	91038	30589
1497	91103	30529
1498	91161	30468
1499	91219	30406
1500	91279	30345
1501	91338	30284
1502	91399	30223
1503	91456	30161
1504	91516	30100
1505	91580	30040
1506	91642	29979
1507	91702	29918
1508	91762	29857
1509	91837	29801
1510	91902	29741
1511	91961	29680
1512	92077	29637
1513	92148	29580
1514	92218	29522
1515	92278	29460
1516	92338	29399
1517	92404	29340
1518	92469	29280
1519	92542	29223
1520	92602	29162
1521	92664	29102
1522	92725	29041
1523	92784	28979
1524	92842	28918
1525	92901	28856
1526	92961	28795
1527	93019	28733
1528	93077	28671
1529	93208	28632
1530	93274	28573
1531	93339	28513
1532	93397	28451
1533	93455	28390
1534	93513	28328
1535	93571	28266
1536	93627	28204
1537	93690	28143
1538	93748	28082
1539	93808	28020
1540	93865	27958
1541	93924	27897
1542	93983	27835
1543	94042	27774
1544	94099	27712
1545	94159	27651
1546	94293	27611
1547	94362	27552
1548	94423	27491
1549	94482	27430
1550	94541	27368
1551	94601	27307
1552	94659	27245
1553	94720	27184
1554	94779	27123
1555	94837	27061
1556	94896	27000
1557	94955	26938
1558	95014	26877
1559	95073	26815
1560	95129	26753
1561	95189	26692
1562	95248	26630
1563	95445	26607
1564	95509	26547
1565	95567	26485
1566	95624	26423
1567	95684	26361
1568	95742	26300
1569	95802	26238
1570	95860	26177
1571	95920	26115
1572	95979	26054
1573	96040	25993
1574	96102	25932
1575	96165	25871
1576	96221	25809
1577	96282	25748
1578	96341	25687
1579	96399	25625
1580	96526	25581
1581	96602	25524
1582	96664	25463
1583	96723	25402
1584	96781	25340
1585	96840	25278
1586	96901	25217
1587	96959	25155
1588	97017	25093
1589	97075	25031
1590	97133	24970
1591	97192	24908
1592	97253	24847
1593	97310	24785
1594	97369	24723
1595	97426	24661
1596	97485	24600
1597	97613	24556
1598	97688	24498
1599	97763	24440
1600	97832	24381
1601	97899	24322
1602	97966	24262
1603	98032	24202
1604	98101	24143
1605	98168	24083
1606	98237	24024
1607	98306	23965
1608	98373	23905
1609	98442	23846
1610	98511	23787
1611	98580	23727
1612	98712	23683
1613	98794	23627
1614	98863	23568
1615	98931	23508
1616	98997	23448
1617	99064	23388
1618	99132	23328
1619	99199	23269
1620	99267	23209
1621	99334	23149
1622	99404	23090
1623	99472	23030
1624	99545	22971
1625	99611	22911
1626	99679	22852
1627	99884	22823
1628	99956	22764
1629	100026	22705
1630	100094	22645
1631	100163	22585
1632	100237	22527
1633	100313	22469
1634	100388	22410
1635	100463	22352
1636	100530	22292
1637	100595	22231
1638	100662	22171
1639	100728	22111
1640	100793	22050
1641	100888	21996
1642	101001	21946
1643	101080	21888
1644	101150	21828
1645	101218	21768
1646	101284	21708
1647	101353	21648
1648	101419	21587
1649	101486	21527
1650	101557	21467
1651	101624	21407
1652	101691	21347
1653	101758	21286
1654	101826	21226
1655	101893	21166
1656	101996	21113
1657	102100	21060
1658	102172	21001
1659	102240	20940
1660	102308	20880
1661	102375	20819
1662	102441	20759
1663	102507	20698
1664	102577	20638
