iter	Accuracy	MultiClass
129	0.9094935549	0.2637496167
130	0.9097990103	0.2625527066
131	0.909951738	0.2613274339
132	0.9099211925	0.2602269598
133	0.9103182846	0.2590938338
134	0.9105626489	0.258732496
135	0.9112651964	0.2575103045
136	0.9113873786	0.2564554927
137	0.9119371984	0.2558441265
138	0.9125481092	0.2552234943
139	0.9131284746	0.2540263654
140	0.9130673835	0.2535550018
141	0.9132201112	0.252524666
142	0.9140142953	0.2511338786
143	0.9145641151	0.2500442276
144	0.9149306616	0.2491948953
145	0.9148084794	0.2482000868
146	0.9153277537	0.2472611778
147	0.9156637547	0.2466000355
148	0.9159386645	0.246258677
149	0.9163357566	0.2457795904
150	0.9162135744	0.2450629499
151	0.9170993952	0.2438687281
152	0.9172215774	0.2434811921
153	0.9176186694	0.2427802033
154	0.9181684892	0.2422749241
155	0.9184739447	0.2417743911
156	0.9186877635	0.2412406518
157	0.9188710367	0.240750312
158	0.9192986743	0.2399761132
159	0.9195735842	0.2394923431
160	0.9196346753	0.2385214532
161	0.9198179486	0.2380730496
162	0.9201539495	0.2374361614
163	0.9209786792	0.2364425464
164	0.9214368624	0.2356423977
165	0.9220783188	0.2349132439
166	0.9222921376	0.2340373818
167	0.9225670475	0.2336470209
168	0.922597593	0.2330749518
169	0.9229946851	0.2322097573
170	0.9234528682	0.2315751851
171	0.9236055959	0.2308091684
172	0.9241859613	0.2304985855
173	0.9239721425	0.2300543579
174	0.9240943246	0.2294538905
175	0.9243692345	0.2292073084
176	0.9245830533	0.2287637814
177	0.9245830533	0.228436924
178	0.9252856008	0.2279407617
179	0.926079785	0.2268605836
180	0.9264463315	0.2262920077
181	0.9270266968	0.2253900065
182	0.9270877879	0.2246857449
183	0.9273016067	0.2239254174
184	0.9275154255	0.2232294382
185	0.9276376077	0.2227119552
186	0.9280652453	0.2221233583
187	0.9282485185	0.2216982149
188	0.9281874275	0.2213876072
189	0.9287067017	0.2208700927
190	0.9291648848	0.2204455908
191	0.9295619769	0.219781558
192	0.9295925225	0.2195476571
193	0.9296536135	0.2191286785
194	0.9301117967	0.218460182
195	0.9304172521	0.218089937
196	0.9304477977	0.2174706358
197	0.9305699798	0.216860958
198	0.9307532531	0.2165389166
199	0.9309976174	0.2161241482
200	0.9312725273	0.2155084704
201	0.9313030729	0.2147767117
202	0.9317001649	0.2141150355
203	0.9318834382	0.213917862
204	0.9319139837	0.2136162091
205	0.9322805303	0.2133186301
206	0.9326470768	0.2127913273
207	0.9331358055	0.2124119368
208	0.9332579877	0.2120557896
209	0.9334412609	0.2113824392
210	0.9340827173	0.2108270203
211	0.934174354	0.2103309591
212	0.9345409005	0.2098714056
213	0.9347852648	0.2095527223
214	0.9350907203	0.2092473975
215	0.9353656302	0.2088452568
216	0.9357321767	0.2082823259
217	0.9357627222	0.2080261919
218	0.9363736331	0.2074251811
219	0.9365569063	0.207094212
220	0.9368623618	0.2061701934
221	0.9368318162	0.2057460617
222	0.9373205449	0.2052699677
223	0.9373510905	0.2047600342
224	0.9375649093	0.2045048351
225	0.9381147291	0.2039758123
226	0.9383285479	0.2035252784
227	0.9386034578	0.2030815872
228	0.9389700043	0.2029169668
229	0.9392449142	0.2025746265
230	0.9393976419	0.2022747325
231	0.939458733	0.2019903824
232	0.9395809151	0.2014540443
233	0.9397030973	0.2011432959
234	0.9398863706	0.2007969039
235	0.9400390983	0.2003438324
236	0.9400390983	0.2002008478
237	0.9399780072	0.1998242185
238	0.940191826	0.1995802433
239	0.9400085528	0.1989897847
240	0.9405583725	0.1986021416
241	0.9408332824	0.1979890846
242	0.9411081923	0.1976534366
243	0.9410776468	0.1974631243
244	0.941596921	0.1969422034
245	0.9418412854	0.1965323726
246	0.9421161952	0.1959363397
247	0.9422994685	0.1955258488
248	0.9424216507	0.1951406656
249	0.9424521962	0.1947989072
250	0.9426354695	0.1943504148
251	0.9426049239	0.1940504747
252	0.9430325615	0.1938750432
253	0.9432158348	0.1932748219
254	0.9434907447	0.192873541
255	0.9436129269	0.1926344314
256	0.9439794734	0.1923349209
257	0.94407111	0.1921106011
258	0.9444376565	0.1918893585
259	0.9443460199	0.1914340436
260	0.9451707496	0.1908255886
261	0.945140204	0.190437377
262	0.9453540228	0.190074038
263	0.9454151139	0.1897421488
264	0.9457205694	0.1890440601
265	0.9458427515	0.1886151939
266	0.9466980268	0.1881009255
267	0.9467285723	0.1878460257
268	0.9466369357	0.1872782793
269	0.9470340277	0.1868334198
270	0.9473089376	0.1866232265
271	0.9471867555	0.1862716007
272	0.9471562099	0.1859145891
273	0.9472783921	0.185698831
274	0.9475227564	0.1852513374
275	0.9480114851	0.1845705483
276	0.9481336673	0.1843762198
277	0.9481947584	0.1837585397
278	0.9482253039	0.1835614229
279	0.9481031218	0.1833437352
280	0.9484696683	0.1827513233
281	0.9489278514	0.1823978315
282	0.9492333069	0.1822076347
283	0.949355489	0.1817876001
284	0.9495387623	0.1814976457
285	0.9494165801	0.1813308137
286	0.9498747633	0.1809628636
287	0.9502107642	0.1806502421
288	0.9502413098	0.1803398259
289	0.9506384019	0.1799653971
290	0.950760584	0.1794453518
291	0.9510354939	0.1791798968
292	0.9513409494	0.1789515341
293	0.9511576761	0.1784278672
294	0.9514631315	0.1776525512
295	0.9515853137	0.177452925
296	0.9517074959	0.1770565516
297	0.951829678	0.1764173475
298	0.952165679	0.175891058
299	0.9525322255	0.1757565084
300	0.9525933166	0.1754735004
301	0.9525627711	0.1752285787
302	0.9527460444	0.175037648
303	0.9528682265	0.1747066178
304	0.9527154988	0.1743901599
305	0.9529293176	0.1741055542
306	0.9529293176	0.1737598094
307	0.9529904087	0.1736260506
308	0.9532653186	0.1733674394
309	0.9535402285	0.1732129065
310	0.9538151384	0.1727135569
311	0.9538762295	0.1725684209
312	0.9539678661	0.1724380088
313	0.9540900483	0.1722566621
314	0.9541511393	0.1721141723
315	0.954242776	0.1717076436
316	0.954242776	0.1714773454
317	0.9543955037	0.171085542
318	0.9545482314	0.1708455738
319	0.9545176859	0.1705187669
320	0.9545482314	0.1701425385
321	0.954578777	0.1699660701
322	0.9547925958	0.1697648628
323	0.9549147779	0.1695211285
324	0.9554645977	0.1692517508
325	0.9553729611	0.1690110171
326	0.9553729611	0.1688365242
327	0.955647871	0.1685344775
328	0.9559533264	0.1682379803
329	0.9561060541	0.1678408929
330	0.9564115096	0.1676497399
331	0.9564115096	0.1674243079
332	0.9565336917	0.1672362178
333	0.9565031462	0.1670199981
334	0.9565947828	0.1669243657
335	0.9565031462	0.1665841515
336	0.9567475105	0.166327805
337	0.9569613293	0.1657432193
338	0.9572362392	0.1651333205
339	0.9574806036	0.1650054997
340	0.957450058	0.1647496882
341	0.9574195125	0.1643347402
342	0.957786059	0.1640000002
343	0.9578166046	0.1638532914
344	0.9582442422	0.1634644357
345	0.9581526055	0.1633402806
346	0.95812206	0.16296467
347	0.9582747877	0.1627169517
348	0.9583664243	0.1625576324
349	0.9585802431	0.1624629301
350	0.9586413342	0.1622642985
351	0.9587329709	0.1620764375
352	0.9588246075	0.1618584562
353	0.9590384263	0.1615817088
354	0.9593133362	0.1613648467
355	0.9596493372	0.1610132719
356	0.9595882461	0.1607737976
357	0.959527155	0.16063452
358	0.9595577005	0.160365099
359	0.9595577005	0.160147065
360	0.9594355184	0.1599467029
361	0.9597715193	0.1595533538
362	0.9598326104	0.1593870192
363	0.9600769748	0.1591634748
364	0.9600158837	0.1589464884
365	0.9599547926	0.1587360041
366	0.9600158837	0.1586212987
367	0.9600464292	0.1584523696
368	0.9604740668	0.1582652801
369	0.9605657035	0.1580894676
370	0.960596249	0.1579833564
371	0.960596249	0.1577994814
372	0.9608406134	0.1576579301
373	0.9610849777	0.1572274089
374	0.9609933411	0.1569953658
375	0.9609933411	0.1568495731
376	0.9613598876	0.1566341679
377	0.9613904331	0.1565070997
378	0.9614820698	0.1560393051
379	0.9614820698	0.1558803983
380	0.9616042519	0.1557155846
381	0.9616347975	0.1555356769
382	0.9615737064	0.1553761087
383	0.9615431609	0.1552641764
384	0.9618180707	0.1550349595
385	0.9617875252	0.1548239949
386	0.961665343	0.1546660923
387	0.9620318895	0.1544942185
388	0.9621540717	0.1541916163
389	0.9623678905	0.1540679596
390	0.962337345	0.1539088723
391	0.9624595272	0.1537179641
392	0.9624595272	0.1536103408
393	0.9626122549	0.1531641235
394	0.9625511638	0.153006052
395	0.9628260737	0.1528080523
396	0.9629788014	0.152657064
397	0.9630398925	0.1525528092
398	0.963406439	0.1523577095
399	0.9634369845	0.1520415577
400	0.9637729855	0.1517927135
401	0.9638035311	0.1514628231
402	0.9638951677	0.1512355236
403	0.9638646222	0.1510532186
404	0.9639257132	0.1507008956
405	0.9639562588	0.1506501253
406	0.964078441	0.1502270211
407	0.9643228053	0.1500896636
408	0.9642922598	0.1499436465
409	0.9643838964	0.1496857808
410	0.9643533508	0.1496015008
411	0.9645060786	0.1492465481
412	0.9646893518	0.1486835707
413	0.9647809885	0.1485352843
414	0.9647504429	0.1484023026
415	0.9651169894	0.1483003158
416	0.9650253528	0.1481732343
417	0.9653002627	0.148032195
418	0.9651780805	0.1478470549
419	0.9653918993	0.1477303753
420	0.9653613538	0.1476727944
421	0.9652697171	0.1475390446
422	0.9655751726	0.14713525
423	0.9656973548	0.1469609138
424	0.9657279003	0.146765537
425	0.9657584458	0.1466620493
426	0.9658195369	0.1463525556
427	0.9659111736	0.146146598
428	0.9660639013	0.145982346
429	0.9660333557	0.1458179307
430	0.9660639013	0.1456530701
431	0.9661555379	0.1455193458
432	0.9662777201	0.145339033
433	0.9664304478	0.1452395363
434	0.9666137211	0.1450493928
435	0.9666137211	0.1448682528
436	0.9666137211	0.1447075951
437	0.9667969943	0.1445222289
438	0.9668275399	0.144437321
439	0.9668580854	0.1443432752
440	0.9667359032	0.144220346
441	0.966949722	0.1440602804
442	0.9670413587	0.1440000417
443	0.9671635408	0.1438592676
444	0.9671940864	0.1438190098
445	0.9672551775	0.1436935094
446	0.967285723	0.1435213609
447	0.9672551775	0.1434075533
448	0.9673773596	0.1432210045
449	0.9674079052	0.1430633005
450	0.9674995418	0.142869294
451	0.9675300874	0.1427193018
452	0.967621724	0.1426266355
453	0.9677133606	0.1424656435
454	0.9677133606	0.1423850986
455	0.9677744517	0.1422157825
456	0.9679271794	0.1421104876
457	0.9678660883	0.1419620497
458	0.9679271794	0.1418744339
459	0.967957725	0.1416726831
460	0.9679882705	0.1412250165
461	0.9681104527	0.1411312338
462	0.9681104527	0.1409342372
463	0.9681409982	0.1408379698
464	0.9684159081	0.1406926216
465	0.9684159081	0.1405526104
466	0.9684464537	0.1404062504
467	0.9685991814	0.1401463276
468	0.9685991814	0.1400266529
469	0.9684769992	0.1398604425
470	0.968690818	0.1397793206
471	0.9689046368	0.1396813371
472	0.9690879101	0.1393284771
473	0.9691184556	0.1392526668
474	0.9692406378	0.1388188499
475	0.9693322744	0.13875316
476	0.9693322744	0.1385804718
477	0.9693933655	0.1384588839
478	0.9696682754	0.1382589402
479	0.9695460932	0.1380998668
480	0.9696682754	0.1378008196
481	0.969759912	0.137704861
482	0.9699737308	0.1376073946
483	0.9700348219	0.1374325106
484	0.970095913	0.1373602835
485	0.9700348219	0.1372862056
486	0.9700348219	0.137131637
487	0.9702486407	0.1370548996
488	0.9703097318	0.1368159671
489	0.9704930051	0.1367215459
490	0.9706151872	0.136204029
491	0.9705235506	0.13590083
492	0.9707373694	0.1355277905
493	0.9707984605	0.135420499
494	0.970767915	0.135169167
495	0.970829006	0.1350262699
496	0.9709817338	0.1347356802
497	0.9711955526	0.1344926947
498	0.9712871892	0.1342856958
499	0.9711955526	0.1341482732
500	0.9712260981	0.1340090865
501	0.9714093714	0.1337595389
502	0.9713788258	0.1334603726
503	0.9713177347	0.1333427543
504	0.9712871892	0.1332554511
505	0.9714093714	0.1328516333
506	0.9717759179	0.1325860396
507	0.9718064634	0.1324855484
508	0.9718675545	0.1323866465
509	0.9719286456	0.1322772596
510	0.9719286456	0.1320417967
511	0.9719591912	0.1320007505
512	0.9720202822	0.1318562045
513	0.97217301	0.1316213533
514	0.9723868288	0.1313653109
515	0.9724784654	0.1308867918
516	0.9724479198	0.1307885228
517	0.9725090109	0.1304443085
518	0.9728144664	0.1303097848
519	0.9728450119	0.1301209135
520	0.9728450119	0.1300439388
521	0.9729977396	0.1298107747
522	0.9730588307	0.129733399
523	0.9730893763	0.1295343979
524	0.9730282852	0.1293163166
525	0.9731504673	0.1292157027
526	0.9733031951	0.1288701961
527	0.9733948317	0.1287050219
528	0.9732726495	0.1284983248
529	0.9733031951	0.1283947581
530	0.9733642862	0.1282740135
531	0.9734559228	0.1281863971
532	0.9735475594	0.1281043375
533	0.9736086505	0.1279967605
534	0.9737002871	0.1279363115
535	0.9737308327	0.1278135634
536	0.9737308327	0.1277258613
537	0.9739141059	0.1273751398
538	0.9740057426	0.1271673241
539	0.9740362881	0.1271156042
540	0.9741584703	0.1270096813
541	0.9741584703	0.1268568807
542	0.9742501069	0.126725827
543	0.9742195614	0.1265284223
544	0.9742501069	0.1263423488
545	0.974311198	0.1262660197
546	0.9743417435	0.125948367
547	0.9743417435	0.1259006409
548	0.9740668336	0.1257586356
549	0.9740973792	0.1256736787
550	0.9741890158	0.1254917826
551	0.9742806525	0.1254193926
552	0.9741890158	0.1253279557
553	0.9742195614	0.1251551256
554	0.9745555623	0.1249813912
555	0.9747388356	0.1245265671
556	0.9748304722	0.1243782806
557	0.9748915633	0.124314086
558	0.9747693811	0.1241579479
559	0.9749526544	0.1239960727
560	0.9749832	0.123912347
561	0.9749526544	0.1238419233
562	0.9749832	0.1235773824
563	0.9750137455	0.1235201382
564	0.9751970188	0.1233688432
565	0.9752581098	0.1232903052
566	0.9751359277	0.1232489825
567	0.9753192009	0.1230814162
568	0.9752886554	0.1229354352
569	0.9752886554	0.1227920937
570	0.975380292	0.1227054915
571	0.9754108376	0.1226035752
572	0.9753497465	0.1225110041
573	0.975380292	0.1224237141
574	0.9752886554	0.1222677209
575	0.9753192009	0.1221740665
576	0.9754108376	0.1220595216
577	0.9755635653	0.1219254342
578	0.9755635653	0.1218709219
579	0.9757773841	0.1216913462
580	0.9758079296	0.1215973402
581	0.9759301118	0.1215429875
582	0.976052294	0.1214128402
583	0.976052294	0.1213370607
584	0.9759606573	0.1212429921
585	0.9761744761	0.1210858518
586	0.9761744761	0.1209927666
587	0.9762050217	0.1209455882
588	0.9763272039	0.1207591962
589	0.9763272039	0.120697604
590	0.9764799316	0.1206190253
591	0.9764188405	0.1205390292
592	0.9765104771	0.120215758
593	0.9765715682	0.120139319
594	0.9766021138	0.1199707896
595	0.9765104771	0.119793518
596	0.9767242959	0.1196670867
597	0.9766937504	0.1195249892
598	0.9766632048	0.1194211631
599	0.9766632048	0.1193785889
600	0.9768159326	0.1192758117
601	0.9768159326	0.1189261283
602	0.9768464781	0.1188528563
603	0.9768464781	0.1186672428
604	0.9769686603	0.1186051049
605	0.9770297514	0.1185492468
606	0.9770908424	0.1184880873
607	0.9770908424	0.1184255606
608	0.9770297514	0.1183657236
609	0.9770908424	0.1180279548
610	0.9773046612	0.1178298236
611	0.9772741157	0.1177881311
612	0.9773352068	0.1176816852
613	0.9773352068	0.1174169487
614	0.9774879345	0.1173094527
615	0.9774268434	0.1171901767
616	0.977457389	0.1171265847
617	0.9774268434	0.1170824253
618	0.977457389	0.1170172679
619	0.9775795711	0.1169065727
620	0.9775795711	0.1168271589
621	0.9776101167	0.1167140091
622	0.9775795711	0.1166678041
623	0.9776712078	0.116496011
624	0.9777017533	0.1163962904
625	0.9777628444	0.1163161599
626	0.9776101167	0.1162764198
627	0.9777017533	0.1161954079
628	0.9777322989	0.1160858728
629	0.9777017533	0.1159283537
630	0.9779155721	0.115814546
631	0.9777933899	0.1156965763
632	0.9780072087	0.1155313199
633	0.9780072087	0.1154822656
634	0.9780377543	0.1152924608
635	0.9780988454	0.1151617147
636	0.9782515731	0.1149749383
637	0.9782515731	0.1149080844
638	0.9782515731	0.1148051199
639	0.9783737553	0.1146882459
640	0.9784348464	0.1145818772
641	0.9783432097	0.114534324
642	0.9784653919	0.1144347683
643	0.9784653919	0.1143055502
644	0.978526483	0.114245395
645	0.9785570285	0.1141355611
646	0.978526483	0.1139531118
647	0.978526483	0.1137782277
648	0.9786181196	0.1136964951
649	0.9786486652	0.1135496764
650	0.9787403018	0.1135087251
651	0.9787403018	0.1134437278
652	0.9786792107	0.1133985263
653	0.9787097562	0.1132782165
654	0.9787708473	0.1132433422
655	0.9786181196	0.1131882552
656	0.9786486652	0.1131365796
657	0.9785875741	0.113091031
658	0.9786486652	0.1130381018
659	0.9787097562	0.1129617983
660	0.9788013929	0.1128048508
661	0.9788319384	0.1126979533
662	0.9788013929	0.1126479092
663	0.9789541206	0.1125908476
664	0.9791679394	0.1124107638
665	0.9791373939	0.1123838474
666	0.9791984849	0.1123180386
667	0.9792290305	0.1122147366
668	0.9792901216	0.1120877573
669	0.9793817582	0.1120168393
670	0.9793817582	0.111967916
671	0.9794733948	0.1118381304
672	0.9795344859	0.1117835541
673	0.979595577	0.1115109292
674	0.9796872136	0.1113892976
675	0.9796872136	0.1112292391
676	0.9797177592	0.1110726943
677	0.9797483047	0.1108048992
678	0.9797788503	0.1105927796
679	0.9798399414	0.1105218259
680	0.9798093958	0.110500286
681	0.9799926691	0.1104007871
682	0.9799926691	0.1103482774
683	0.9800537602	0.1102688298
684	0.9801148512	0.1102003785
685	0.9801453968	0.1101507576
686	0.9800537602	0.1100801593
687	0.9800843057	0.1100335413
688	0.9801453968	0.1099025945
689	0.9802981245	0.1097020456
690	0.9802981245	0.1096419425
691	0.9802370334	0.1095458868
692	0.9802370334	0.1094772957
693	0.9802064879	0.1093752167
694	0.980267579	0.1092589374
695	0.9802981245	0.1090876418
696	0.9802370334	0.1090212518
697	0.9802370334	0.1089589342
698	0.98032867	0.1087623537
699	0.9803592156	0.1087066205
700	0.9803592156	0.1086390406
701	0.9804508522	0.108513908
702	0.9805119433	0.1083269587
703	0.9805119433	0.1081897777
704	0.9805119433	0.1081395026
705	0.9805424889	0.1081090886
706	0.9805119433	0.1080658311
707	0.9806035799	0.1080244133
708	0.9808479443	0.1079156866
709	0.9807868532	0.1078702354
710	0.9809701265	0.1074921437
711	0.981000672	0.1073586485
712	0.9810312175	0.1073425806
713	0.9810312175	0.1071934198
714	0.9811839453	0.1070252347
715	0.9812755819	0.1069198918
716	0.9813977641	0.1068082244
717	0.9815504918	0.106738095
718	0.9816421284	0.1066152347
719	0.9815504918	0.1065622118
720	0.9815504918	0.106496332
721	0.9815810373	0.1064497956
722	0.9818559472	0.1063417448
723	0.9818864928	0.1062221291
724	0.9819475838	0.1061919672
725	0.9819170383	0.1061320166
726	0.982069766	0.1058598901
727	0.9819170383	0.1058190587
728	0.9820392205	0.1056937008
729	0.9821919482	0.1056055012
730	0.9821614027	0.1055664549
731	0.9822835848	0.1052911021
732	0.9823446759	0.1052131726
733	0.982405767	0.1051735809
734	0.982405767	0.1051325891
735	0.9823446759	0.1050675364
736	0.9823141304	0.1049881158
737	0.9824668581	0.1049052537
738	0.9824668581	0.10482995
739	0.9823446759	0.104720208
740	0.982405767	0.1043727735
741	0.9824668581	0.1042975106
742	0.9826806769	0.1041941421
743	0.9825584947	0.104113597
744	0.9825890403	0.1039233817
745	0.9826501313	0.1037677351
746	0.9826195858	0.1037343277
747	0.9825584947	0.103661838
748	0.9825890403	0.1036002147
749	0.9827112224	0.1032881251
750	0.982741768	0.103250484
751	0.9828639501	0.1031865964
752	0.9829250412	0.1031089572
753	0.9829861323	0.1030563695
754	0.98313886	0.1029700996
755	0.9831083145	0.1028827625
756	0.9831083145	0.1027984998
757	0.98313886	0.1026500914
758	0.98313886	0.1025183887
759	0.9831694056	0.1024056676
760	0.9831694056	0.1023675591
761	0.9831694056	0.1021618854
762	0.9831999511	0.1020620526
763	0.9831083145	0.1019803681
764	0.9833221333	0.1018753751
765	0.9833221333	0.101846201
766	0.9833221333	0.1017688663
767	0.9833221333	0.1017140584
768	0.9834137699	0.1016860528
769	0.9834137699	0.1016273966
770	0.9833832244	0.10159931
771	0.9835359521	0.1015468472
772	0.9836275887	0.1014444216
773	0.9836581343	0.1014112012
774	0.9835359521	0.1013124435
775	0.9835664976	0.1009644081
776	0.9836581343	0.1009223101
777	0.9837192254	0.1008857339
778	0.9837497709	0.1006855468
779	0.9838719531	0.1006181891
780	0.9839024986	0.1005917505
781	0.9838719531	0.1004426216
782	0.9839330442	0.1003500224
783	0.9839024986	0.100299085
784	0.9839635897	0.1002612228
785	0.9840552263	0.1001263162
786	0.9840246808	0.1000910126
787	0.9842384996	0.09994647069
788	0.984146863	0.09990171726
789	0.984146863	0.0998215414
790	0.9841774085	0.09967995497
791	0.9841774085	0.09961033329
792	0.9841774085	0.09955470849
793	0.9842384996	0.09932654834
794	0.9843301362	0.09919148697
795	0.9843912273	0.09913286239
796	0.9844217729	0.09890093762
797	0.984482864	0.09882836911
798	0.9845134095	0.09872970566
799	0.984482864	0.09857206573
800	0.9844523184	0.09846692056
801	0.984482864	0.0983993455
802	0.984482864	0.09837163826
803	0.9845134095	0.09833894341
804	0.9846050461	0.09824004099
805	0.9846355917	0.09804051781
806	0.9845745006	0.09800340887
807	0.984543955	0.0979392767
808	0.9847577738	0.09780501427
809	0.9847883194	0.09775648762
810	0.984879956	0.0976748238
811	0.9847883194	0.09762496396
812	0.9847883194	0.09742821705
813	0.9848494105	0.09732256043
814	0.9848188649	0.09725823301
815	0.9849105016	0.09721698202
816	0.9849410471	0.0970042073
817	0.9850326837	0.09691150742
818	0.9850632293	0.09679002826
819	0.9850632293	0.09672206971
820	0.9850937748	0.09664080317
821	0.9851548659	0.09658644224
822	0.9851548659	0.09643077186
823	0.9851243204	0.09639734041
824	0.9850937748	0.09630990811
825	0.9850632293	0.09623969184
826	0.9851243204	0.09613753665
827	0.9851548659	0.09600605206
828	0.985215957	0.09594194822
829	0.9852465025	0.0958518169
830	0.9852770481	0.09581766725
831	0.9853992303	0.09565499529
832	0.9853992303	0.09562640861
833	0.9854297758	0.09550525734
834	0.9854297758	0.09532752462
835	0.9853381392	0.09522986743
836	0.9853381392	0.09494248208
837	0.9853992303	0.09479624764
838	0.9853992303	0.09474962548
839	0.9855214124	0.09458724917
840	0.985551958	0.09454530129
841	0.9855214124	0.09452196904
842	0.9855825035	0.0944541653
843	0.9857963223	0.0942134737
844	0.9859795956	0.09412004141
845	0.9860406867	0.09403331358
846	0.9860101411	0.09399509172
847	0.9860101411	0.09397429161
848	0.9860101411	0.09392040556
849	0.98594905	0.0937607241
850	0.9860406867	0.09368708249
851	0.9861017778	0.0936332697
852	0.9861323233	0.09355246264
853	0.9861017778	0.09351354387
854	0.9861323233	0.0934603262
855	0.9861323233	0.09342648325
856	0.9860406867	0.09337566891
857	0.9861323233	0.09332995583
858	0.9861628688	0.09326349006
859	0.9862545055	0.09317359671
860	0.9863766876	0.0931399441
861	0.9864683243	0.09302079159
862	0.9864377787	0.09288121549
863	0.9864072332	0.09285757475
864	0.9864988698	0.09262220607
865	0.986621052	0.09251956601
866	0.9867737797	0.0923707216
867	0.9868043252	0.09232501331
868	0.9867432342	0.09226731307
869	0.9866515975	0.09219489004
870	0.986621052	0.09215351174
871	0.986621052	0.0920882859
872	0.9865599609	0.0919960286
873	0.9865905064	0.09194932719
874	0.9865905064	0.09192704402
875	0.986621052	0.09185836014
876	0.9867432342	0.09179664364
877	0.9867737797	0.09176811845
878	0.9867737797	0.09175102248
879	0.9868654163	0.091629825
880	0.9869265074	0.09159379263
881	0.9868959619	0.09154901686
882	0.9868654163	0.09146430815
