iter	Accuracy	MultiClass
846	0.9845119902	0.09683409751
847	0.9845119902	0.09681054129
848	0.9845119902	0.09673849
849	0.9845425386	0.09646071153
850	0.9846036353	0.09641050996
851	0.9846341836	0.0962950006
852	0.9846036353	0.09624633038
853	0.9846036353	0.09622470428
854	0.9846952803	0.09618720582
855	0.9846952803	0.09612342199
856	0.9846647319	0.09606334715
857	0.9846647319	0.09600756213
858	0.9847258286	0.0959655694
859	0.9848174737	0.0959045686
860	0.9847869253	0.09587041601
861	0.9846952803	0.09581349022
862	0.984756377	0.0957490152
863	0.984848022	0.09565672268
864	0.9848785703	0.09563096577
865	0.9848785703	0.0955501937
866	0.9850007637	0.09546530058
867	0.9849091187	0.09530994072
868	0.9850007637	0.09525674325
869	0.9849702154	0.09521232647
870	0.9850007637	0.09504835833
871	0.9851535054	0.0949511844
872	0.9851535054	0.09484999578
873	0.9852146021	0.09481139233
874	0.9850924087	0.09474785113
875	0.9852146021	0.09467534707
876	0.9853062471	0.09456739057
877	0.9853062471	0.09454084168
878	0.9853673438	0.09446095537
879	0.9853978922	0.09440919432
880	0.9853062471	0.09429297155
881	0.9852146021	0.09421355278
882	0.9853978922	0.09415268986
883	0.9854284405	0.09410798597
