iter	Passed	Remaining
227	15037	116871
228	15084	116658
229	15131	116445
230	15178	116234
231	15352	116996
232	15539	117844
233	15599	117732
234	15656	117587
235	15711	117434
236	15767	117288
237	15828	117186
238	15875	116977
239	15923	116773
240	15970	116567
241	16019	116372
242	16066	116168
243	16113	115966
244	16164	115793
245	16212	115597
246	16260	115401
247	16308	115208
248	16356	115017
249	16405	114835
250	16453	114651
251	16500	114457
252	16564	114383
253	16728	114994
254	16849	115301
255	16906	115172
256	16998	115283
257	17068	115246
258	17133	115174
259	17184	115006
260	17231	114808
261	17279	114622
262	17326	114434
263	17374	114252
264	17422	114067
265	17470	113886
266	17518	113707
267	17565	113523
268	17613	113345
269	17662	113170
270	17711	112998
271	17759	112825
272	17884	113138
273	18050	113703
274	18171	113986
275	18227	113856
276	18285	113738
277	18341	113610
278	18396	113476
279	18451	113345
280	18512	113251
281	18561	113080
282	18609	112904
283	18658	112738
284	18704	112556
285	18752	112382
286	18807	112254
287	18865	112144
288	18921	112024
289	18976	111897
290	19034	111788
291	19090	111665
292	19229	112029
293	19400	112576
294	19519	112815
295	19584	112745
296	19647	112656
297	19707	112557
298	19783	112546
299	19846	112461
300	19900	112329
301	19957	112211
302	20013	112089
303	20070	111973
304	20128	111861
305	20185	111748
306	20243	111633
307	20300	111523
308	20358	111410
309	20414	111291
310	20478	111218
311	20710	112051
312	20877	112522
313	20951	112495
314	21026	112476
315	21092	112404
316	21154	112311
317	21223	112259
318	21281	112143
319	21337	112023
320	21397	111918
321	21454	111801
322	21512	111691
323	21570	111578
324	21629	111473
325	21684	111349
326	21741	111236
327	21810	111178
328	21918	111326
329	22200	112345
330	22267	112277
331	22327	112175
332	22386	112066
333	22449	111976
334	22520	111930
335	22579	111819
336	22636	111704
337	22693	111587
338	22748	111462
339	22804	111338
340	22862	111229
341	22918	111107
342	22977	111000
343	23034	110885
344	23092	110774
345	23152	110677
346	23228	110652
347	23391	111040
348	23513	111233
349	23572	111126
350	23629	111012
351	23685	110889
352	23738	110759
353	23793	110631
354	23855	110542
355	23903	110384
356	23951	110229
357	23999	110076
358	24047	109923
359	24095	109766
360	24142	109610
361	24190	109457
362	24238	109305
363	24285	109151
364	24333	108999
365	24380	108846
366	24427	108693
367	24479	108562
368	24709	109218
369	24845	109452
370	24901	109339
371	24956	109217
372	25011	109098
373	25065	108976
374	25120	108853
375	25182	108765
376	25232	108626
377	25280	108478
378	25328	108333
379	25375	108180
380	25424	108035
381	25472	107890
382	25519	107741
383	25566	107592
384	25614	107447
385	25662	107302
386	25709	107155
387	25756	107007
388	25805	106869
389	26031	107464
390	26170	107695
391	26229	107596
392	26287	107489
393	26342	107376
394	26400	107274
395	26468	107209
396	26518	107077
397	26565	106930
398	26612	106783
399	26660	106640
400	26707	106498
401	26756	106359
402	26804	106218
403	26851	106075
404	26898	105935
405	26945	105792
406	26993	105651
407	27049	105545
408	27095	105402
409	27157	105318
410	27387	105884
411	27514	106051
412	27570	105941
413	27628	105842
414	27686	105741
415	27743	105640
416	27804	105551
417	27855	105425
418	27902	105282
419	27949	105144
420	27996	105004
421	28043	104865
422	28092	104730
423	28139	104594
424	28186	104457
425	28234	104321
426	28284	104194
427	28332	104061
428	28380	103927
429	28427	103794
430	28484	103695
431	28713	104218
432	28851	104410
433	28908	104310
434	28967	104216
435	29022	104106
436	29085	104028
437	29140	103920
438	29188	103787
439	29235	103654
440	29282	103519
441	29329	103382
442	29375	103246
443	29423	103114
444	29470	102981
445	29518	102851
446	29566	102723
447	29613	102590
448	29661	102460
449	29708	102329
450	29755	102198
451	29802	102067
452	29906	102129
453	30085	102449
454	30142	102352
455	30200	102256
456	30255	102153
457	30311	102051
458	30366	101949
459	30429	101872
460	30478	101748
461	30529	101632
462	30578	101509
463	30624	101378
464	30672	101252
465	30720	101126
466	30768	101001
467	30816	100876
468	30862	100748
469	30910	100625
470	30956	100492
471	31003	100368
472	31051	100245
473	31184	100396
474	31353	100661
475	31471	100760
476	31528	100666
477	31585	100571
478	31642	100476
479	31696	100371
480	31751	100271
481	31821	100218
482	31880	100129
483	31927	100005
484	31975	99881
485	32023	99761
486	32079	99662
487	32127	99543
488	32174	99417
489	32220	99292
490	32268	99170
491	32314	99045
492	32362	98924
493	32410	98806
494	32574	99039
495	32770	99369
496	32831	99286
497	32886	99188
498	32945	99101
499	33001	99003
500	33060	98917
501	33123	98841
502	33170	98718
503	33218	98600
504	33268	98486
505	33315	98365
506	33362	98244
507	33409	98124
508	33457	98006
509	33505	97889
510	33552	97769
511	33599	97648
512	33646	97529
513	33692	97407
514	33739	97288
515	33806	97227
516	34039	97642
517	34171	97764
518	34228	97672
519	34286	97583
520	34341	97488
521	34397	97392
522	34456	97308
523	34511	97211
524	34558	97091
525	34605	96973
526	34653	96857
527	34701	96742
528	34756	96648
529	34810	96551
530	34866	96457
531	34925	96373
532	34981	96281
533	35036	96187
534	35092	96094
535	35164	96045
536	35328	96247
537	35464	96374
538	35526	96296
539	35587	96217
540	35649	96141
541	35716	96077
542	35773	95987
543	35828	95894
544	35884	95802
545	35942	95714
546	35997	95619
547	36053	95529
548	36110	95440
549	36168	95353
550	36226	95268
551	36284	95181
552	36341	95092
553	36397	95001
554	36559	95186
555	36771	95501
556	36853	95474
557	36924	95422
558	36996	95369
559	37065	95310
560	37141	95271
561	37198	95181
562	37256	95092
563	37312	95001
564	37368	94909
565	37425	94820
566	37481	94729
567	37541	94646
568	37598	94557
569	37655	94468
570	37710	94375
571	37766	94284
572	37935	94473
573	38129	94726
574	38198	94666
575	38262	94593
576	38323	94513
577	38387	94440
578	38449	94365
579	38522	94312
580	38584	94236
581	38640	94143
582	38694	94048
583	38750	93956
584	38805	93863
585	38864	93779
586	38923	93694
587	38981	93607
588	39040	93524
589	39098	93439
590	39173	93393
591	39418	93751
592	39539	93814
593	39593	93717
594	39652	93633
595	39707	93538
596	39763	93446
597	39823	93366
598	39876	93266
599	39922	93153
600	39970	93042
601	40018	92933
602	40065	92822
603	40112	92710
604	40160	92601
605	40207	92489
606	40255	92381
607	40302	92270
608	40348	92159
609	40396	92052
610	40444	91943
611	40492	91836
612	40716	92127
613	40876	92270
614	40933	92184
615	40989	92093
616	41045	92002
617	41100	91911
618	41162	91833
619	41215	91738
620	41262	91628
621	41309	91519
622	41355	91407
623	41402	91297
624	41448	91187
625	41496	91080
626	41543	90971
627	41590	90863
628	41637	90755
629	41684	90647
630	41732	90542
631	41779	90434
632	41827	90328
633	41930	90342
634	42120	90542
635	42179	90461
636	42238	90377
637	42293	90287
638	42350	90202
639	42413	90128
640	42460	90022
641	42510	89921
642	42557	89814
643	42607	89713
644	42655	89610
645	42702	89504
646	42750	89398
647	42798	89295
648	42846	89191
649	42893	89085
650	42940	88980
651	42989	88879
652	43037	88776
653	43083	88670
654	43217	88745
655	43378	88873
656	43499	88919
657	43557	88835
658	43612	88748
659	43668	88660
660	43723	88570
661	43778	88482
662	43838	88404
663	43888	88306
664	43935	88201
665	43982	88097
666	44029	87992
667	44077	87890
668	44125	87788
669	44172	87685
670	44220	87584
671	44268	87483
672	44316	87381
673	44365	87283
674	44413	87182
675	44469	87096
676	44702	87357
677	44839	87429
678	44897	87347
679	44954	87264
680	45009	87177
681	45067	87095
682	45128	87020
683	45179	86924
684	45227	86823
685	45274	86720
686	45321	86618
687	45368	86516
688	45416	86415
689	45464	86317
690	45512	86216
691	45560	86117
692	45608	86017
693	45656	85918
694	45703	85816
695	45750	85715
696	45805	85630
697	46031	85864
698	46177	85946
699	46232	85861
700	46292	85782
701	46347	85697
702	46405	85614
703	46466	85540
704	46519	85451
705	46566	85349
706	46613	85249
707	46661	85149
708	46708	85050
709	46755	84950
710	46802	84850
711	46849	84751
712	46897	84652
713	46944	84553
714	46991	84452
715	47039	84355
716	47092	84267
717	47150	84187
718	47385	84424
719	47530	84498
720	47589	84421
721	47647	84340
722	47705	84260
723	47761	84176
724	47820	84098
725	47875	84012
726	47923	83914
727	47970	83815
728	48016	83715
729	48063	83617
730	48111	83520
731	48159	83424
732	48208	83328
733	48255	83230
734	48302	83132
735	48349	83034
736	48396	82937
737	48443	82839
738	48489	82739
739	48621	82788
740	48786	82891
741	48845	82814
742	48902	82733
743	48960	82653
744	49019	82576
745	49074	82492
746	49121	82395
747	49168	82298
748	49214	82199
749	49262	82103
750	49309	82007
751	49355	81909
752	49403	81813
753	49451	81719
754	49500	81625
755	49545	81527
756	49593	81432
757	49641	81338
758	49688	81242
759	49735	81147
760	49866	81189
761	50024	81273
762	50152	81308
763	50210	81230
764	50267	81150
765	50321	81066
766	50375	80981
767	50435	80907
768	50491	80825
769	50538	80731
770	50586	80637
771	50633	80541
772	50680	80446
773	50735	80364
774	50793	80286
775	50852	80211
776	50908	80129
777	50964	80050
778	51022	79971
779	51079	79893
780	51233	79966
781	51460	80152
782	51524	80083
783	51587	80013
784	51648	79939
785	51710	79868
786	51783	79813
787	51864	79771
788	51927	79701
789	51987	79625
790	52044	79546
791	52099	79465
792	52156	79386
793	52213	79306
794	52269	79226
795	52327	79149
796	52387	79074
797	52447	78999
798	52623	79099
799	52871	79306
800	52969	79288
801	53055	79253
802	53141	79215
803	53216	79163
804	53301	79124
805	53379	79076
806	53447	79012
807	53515	78948
808	53583	78885
809	53651	78821
810	53724	78765
811	53791	78699
812	53853	78628
813	53937	78586
814	54182	78780
815	54325	78825
816	54389	78754
817	54452	78682
818	54514	78609
819	54579	78541
820	54645	78474
821	54702	78393
822	54761	78315
823	54819	78238
824	54879	78161
825	54937	78082
826	54992	78000
827	55051	77923
828	55107	77841
829	55166	77764
830	55224	77687
831	55299	77631
832	55467	77707
833	55609	77746
834	55664	77664
835	55763	77642
836	55824	77567
837	55888	77497
838	55936	77404
839	55984	77312
840	56032	77219
841	56079	77125
842	56127	77033
843	56173	76939
844	56221	76847
845	56269	76755
846	56317	76663
847	56364	76569
848	56414	76482
849	56462	76390
850	56509	76297
851	56557	76206
852	56732	76285
853	56934	76401
854	56997	76329
855	57054	76250
856	57110	76169
857	57165	76087
858	57225	76012
859	57291	75944
860	57340	75854
861	57388	75763
862	57436	75672
863	57484	75580
864	57532	75490
865	57579	75398
866	57626	75306
867	57673	75214
868	57722	75125
869	57769	75034
870	57818	74945
871	57866	74854
872	57914	74764
873	58067	74809
874	58232	74870
875	58347	74866
876	58405	74788
877	58460	74706
878	58518	74629
879	58573	74548
880	58638	74479
881	58689	74393
882	58738	74303
883	58785	74213
884	58834	74124
885	58881	74033
886	58928	73943
887	58976	73853
888	59024	73763
889	59072	73674
890	59120	73585
891	59167	73495
892	59215	73405
893	59262	73315
894	59327	73248
895	59562	73390
896	59691	73400
897	59750	73323
898	59809	73248
899	59865	73168
900	59921	73089
901	59989	73025
902	60048	72949
903	60095	72858
904	60142	72769
905	60189	72679
906	60236	72589
907	60284	72500
908	60332	72412
909	60380	72323
910	60427	72234
911	60474	72145
912	60525	72060
913	60580	71981
914	60636	71902
915	60742	71883
916	61013	72058
917	61075	71986
918	61135	71912
919	61194	71836
920	61252	71760
921	61313	71687
922	61378	71619
923	61427	71532
924	61475	71444
925	61527	71361
926	61578	71276
927	61628	71192
928	61679	71107
929	61729	71022
930	61779	70936
931	61827	70849
932	61879	70766
933	61930	70682
934	61979	70597
935	62046	70531
936	62288	70665
937	62431	70685
938	62487	70605
939	62549	70534
940	62606	70457
941	62663	70380
942	62725	70308
943	62781	70229
944	62832	70146
945	62881	70060
946	62930	69974
947	62978	69887
948	63028	69803
949	63079	69719
950	63128	69633
951	63178	69549
952	63228	69464
953	63277	69380
954	63327	69295
955	63379	69213
956	63471	69175
957	63675	69258
958	63737	69187
959	63796	69112
960	63853	69036
961	63909	68957
962	63978	68894
963	64028	68810
964	64079	68727
965	64131	68646
966	64181	68561
967	64231	68478
968	64283	68396
969	64331	68311
970	64381	68226
971	64431	68143
972	64481	68059
973	64530	67975
974	64580	67892
975	64630	67809
976	64681	67726
977	64912	67833
978	65100	67892
979	65157	67816
980	65214	67741
981	65272	67665
982	65327	67587
983	65384	67510
984	65444	67438
985	65500	67360
986	65552	67278
987	65602	67196
988	65655	67115
989	65706	67033
990	65756	66950
991	65806	66867
992	65857	66785
993	65907	66703
994	65959	66622
995	66010	66541
996	66061	66458
997	66245	66510
998	66443	66576
999	66505	66505
1000	66565	66432
1001	66622	66356
1002	66682	66283
1003	66752	66220
1004	66819	66154
1005	66885	66087
1006	66944	66013
1007	67002	65939
1008	67061	65864
1009	67118	65789
1010	67178	65716
1011	67236	65641
1012	67297	65570
1013	67355	65495
1014	67414	65421
1015	67488	65362
1016	67740	65475
1017	67919	65518
1018	67981	65446
1019	68048	65379
1020	68112	65310
1021	68177	65242
1022	68246	65177
1023	68310	65108
1024	68368	65033
1025	68428	64960
1026	68488	64887
1027	68545	64811
1028	68604	64737
1029	68664	64665
1030	68724	64592
1031	68784	64519
1032	68841	64443
1033	68915	64383
1034	69210	64529
1035	69475	64646
1036	69578	64613
1037	69661	64560
1038	69740	64504
1039	69821	64450
1040	69911	64404
1041	69987	64345
1042	70067	64290
1043	70134	64223
1044	70195	64149
1045	70257	64077
1046	70316	64003
1047	70376	63929
1048	70519	63931
1049	70709	63975
1050	70906	64025
1051	70992	63973
1052	71071	63917
1053	71155	63864
1054	71224	63798
1055	71299	63737
1056	71374	63676
1057	71435	63603
1058	71496	63529
1059	71561	63459
1060	71622	63386
1061	71683	63313
1062	71744	63240
1063	71808	63169
1064	71864	63092
1065	72054	63132
1066	72278	63201
1067	72356	63142
1068	72430	63080
1069	72501	63015
1070	72572	62950
1071	72653	62893
1072	72717	62822
1073	72773	62744
1074	72833	62670
1075	72885	62589
1076	72939	62509
1077	72992	62429
1078	73045	62349
1079	73102	62272
1080	73157	62194
1081	73211	62114
1082	73265	62035
1083	73430	62050
1084	73602	62069
1085	73734	62056
1086	73798	61984
1087	73859	61911
1088	73922	61839
1089	73986	61768
1090	74053	61700
1091	74112	61624
1092	74176	61553
1093	74229	61473
1094	74283	61393
1095	74338	61315
1096	74395	61239
1097	74451	61161
1098	74507	61084
1099	74560	61003
1100	74613	60924
1101	74670	60847
1102	74865	60883
1103	75084	60937
1104	75150	60868
1105	75214	60797
1106	75278	60726
1107	75343	60655
1108	75432	60604
1109	75507	60542
1110	75562	60463
1111	75618	60385
1112	75673	60307
1113	75731	60231
1114	75788	60154
1115	75844	60077
1116	75896	59996
1117	75951	59918
1118	76010	59843
1119	76063	59764
1120	76128	59693
1121	76378	59768
1122	76533	59768
1123	76596	59695
1124	76658	59623
1125	76721	59550
1126	76779	59475
1127	76850	59409
1128	76910	59335
1129	76967	59258
1130	77019	59177
1131	77079	59103
1132	77180	59060
1133	77232	58979
1134	77288	58902
1135	77345	58826
1136	77402	58749
1137	77456	58670
1138	77539	58613
1139	77789	58683
1140	77946	58682
1141	78005	58606
1142	78070	58535
1143	78129	58460
1144	78195	58390
1145	78267	58324
1146	78327	58250
1147	78382	58172
1148	78438	58095
1149	78493	58016
1150	78546	57937
1151	78600	57858
1152	78658	57782
1153	78717	57708
1154	78769	57627
1155	78822	57548
1156	78879	57472
1157	78986	57432
1158	79204	57472
1159	79271	57403
1160	79329	57327
1161	79393	57256
1162	79457	57184
1163	79516	57109
1164	79581	57039
1165	79643	56966
1166	79697	56887
1167	79755	56812
1168	79811	56735
1169	79864	56655
1170	79917	56576
1171	79975	56501
1172	80032	56425
1173	80086	56346
1174	80144	56271
1175	80197	56192
1176	80385	56208
1177	80598	56241
1178	80662	56169
1179	80724	56096
1180	80786	56024
1181	80851	55952
1182	80919	55884
1183	80972	55805
1184	81026	55727
1185	81083	55650
1186	81137	55572
1187	81188	55492
1188	81239	55412
1189	81296	55335
1190	81353	55259
1191	81406	55181
1192	81460	55103
1193	81518	55028
1194	81580	54956
1195	81749	54955
1196	81924	54958
1197	82071	54942
1198	82136	54872
1199	82197	54798
1200	82257	54724
1201	82318	54650
1202	82382	54579
1203	82448	54509
1204	82502	54430
1205	82554	54351
1206	82609	54274
1207	82674	54203
1208	82736	54131
1209	82797	54057
1210	82859	53985
1211	82926	53915
1212	82989	53844
1213	83142	53830
1214	83324	53835
1215	83489	53828
1216	83557	53759
1217	83626	53691
1218	83697	53624
1219	83766	53555
1220	83845	53493
1221	83905	53419
1222	83971	53348
1223	84032	53275
1224	84094	53202
1225	84159	53131
1226	84220	53058
1227	84288	52988
1228	84352	52917
1229	84417	52846
1230	84623	52864
1231	84844	52890
1232	84928	52830
1233	85004	52766
1234	85085	52704
1235	85162	52640
1236	85238	52576
1237	85309	52508
1238	85371	52435
1239	85433	52362
1240	85494	52289
1241	85557	52216
1242	85619	52143
1243	85678	52068
1244	85738	51993
1245	85799	51920
1246	85884	51861
1247	86181	51929
1248	86359	51926
1249	86431	51858
1250	86499	51789
1251	86568	51719
1252	86645	51655
1253	86723	51591
1254	86786	51518
1255	86848	51445
1256	86916	51375
1257	86977	51301
1258	87042	51229
1259	87104	51156
1260	87172	51086
1261	87231	51011
1262	87293	50938
1263	87406	50894
1264	87733	50975
1265	87800	50904
1266	87861	50830
1267	87931	50761
1268	87998	50690
1269	88060	50617
1270	88127	50546
1271	88185	50471
1272	88244	50395
1273	88294	50315
1274	88345	50235
1275	88399	50157
1276	88453	50079
1277	88507	50001
1278	88558	49922
1279	88615	49845
1280	88668	49767
1281	88727	49692
1282	88834	49645
1283	89053	49659
1284	89118	49587
1285	89177	49512
1286	89237	49437
1287	89306	49368
1288	89368	49294
1289	89436	49224
1290	89490	49146
1291	89550	49072
1292	89605	48995
1293	89657	48916
1294	89712	48839
1295	89764	48761
1296	89824	48686
1297	89880	48610
1298	89933	48532
1299	89988	48455
1300	90047	48380
1301	90241	48378
1302	90457	48387
1303	90524	48316
1304	90588	48244
1305	90651	48171
1306	90713	48098
1307	90773	48023
1308	90844	47955
1309	90904	47881
1310	90956	47802
1311	91010	47725
1312	91066	47648
1313	91127	47574
1314	91185	47499
1315	91240	47422
1316	91295	47345
1317	91345	47267
1318	91405	47192
1319	91461	47116
1320	91682	47125
1321	91869	47115
1322	91936	47045
1323	91996	46971
1324	92057	46897
1325	92118	46823
1326	92184	46751
1327	92257	46684
1328	92312	46607
1329	92365	46530
1330	92419	46452
1331	92484	46381
1332	92537	46303
1333	92590	46225
1334	92643	46148
1335	92699	46072
1336	92754	45995
1337	92807	45918
1338	92875	45848
1339	93125	45867
1340	93274	45837
1341	93338	45764
1342	93400	45691
1343	93463	45618
1344	93526	45546
1345	93596	45476
1346	93658	45403
1347	93711	45326
1348	93766	45249
1349	93821	45173
1350	93873	45095
1351	93926	45017
1352	93979	44940
1353	94038	44866
1354	94096	44791
1355	94148	44713
1356	94201	44636
1357	94289	44575
1358	94539	44591
1359	94689	44559
1360	94750	44485
1361	94814	44413
1362	94878	44341
1363	94937	44267
1364	94999	44193
1365	95067	44123
1366	95127	44049
1367	95180	43972
1368	95232	43894
1369	95286	43817
1370	95339	43740
1371	95397	43666
1372	95450	43588
1373	95502	43511
1374	95553	43433
1375	95610	43358
1376	95705	43300
1377	95956	43312
1378	96096	43274
1379	96157	43201
1380	96270	43150
1381	96331	43077
1382	96394	43004
1383	96467	42936
1384	96521	42859
1385	96576	42783
1386	96630	42706
1387	96691	42633
1388	96746	42557
1389	96800	42480
1390	96850	42402
1391	96903	42325
1392	96959	42250
1393	97013	42173
1394	97083	42104
1395	97252	42077
1396	97400	42041
1397	97465	41970
1398	97534	41899
1399	97597	41827
1400	97657	41753
1401	97724	41682
1402	97790	41611
1403	97842	41534
1404	97898	41458
1405	97950	41381
1406	98006	41306
1407	98060	41230
1408	98114	41153
1409	98167	41077
1410	98221	41001
1411	98278	40926
1412	98330	40849
1413	98464	40806
1414	98630	40776
1415	98806	40750
1416	98875	40680
1417	98939	40608
1418	99005	40536
1419	99079	40468
1420	99152	40400
1421	99212	40326
1422	99271	40252
1423	99335	40180
1424	99397	40107
1425	99462	40036
1426	99524	39963
1427	99588	39891
1428	99656	39820
1429	99717	39747
1430	99882	39715
1431	100053	39685
1432	100233	39659
1433	100300	39588
1434	100366	39517
1435	100440	39448
1436	100510	39378
1437	100595	39314
1438	100663	39243
1439	100727	39171
1440	100789	39098
1441	100850	39025
1442	100915	38953
1443	100985	38883
1444	101051	38812
1445	101123	38742
1446	101192	38672
1447	101438	38670
1448	101636	38648
1449	101705	38578
1450	101778	38508
1451	101845	38437
1452	101914	38366
1453	101994	38300
1454	102061	38229
1455	102122	38155
1456	102185	38082
1457	102246	38009
1458	102314	37938
1459	102377	37865
1460	102438	37792
1461	102499	37718
1462	102567	37647
1463	102644	37580
1464	102910	37581
1465	103082	37548
1466	103151	37477
1467	103220	37406
1468	103289	37336
1469	103364	37267
1470	103442	37199
1471	103502	37125
1472	103565	37052
1473	103627	36979
1474	103683	36904
1475	103734	36827
1476	103788	36751
1477	103843	36675
1478	103898	36599
1479	103953	36524
1480	104008	36448
1481	104113	36390
1482	104425	36404
1483	104488	36331
1484	104549	36257
1485	104611	36184
1486	104680	36113
1487	104741	36040
1488	104805	35967
1489	104859	35891
1490	104917	35816
1491	104972	35741
1492	105026	35665
1493	105079	35589
1494	105130	35512
1495	105188	35437
1496	105242	35362
1497	105295	35285
1498	105348	35209
1499	105401	35133
1500	105477	35065
1501	105706	35047
1502	105885	35013
1503	105947	34940
1504	106014	34868
1505	106077	34795
1506	106138	34722
1507	106198	34648
1508	106283	34582
1509	106337	34506
1510	106392	34431
1511	106447	34355
1512	106503	34280
1513	106557	34205
1514	106612	34129
1515	106665	34054
1516	106718	33978
1517	106774	33903
1518	106829	33828
1519	106946	33772
1520	107195	33758
1521	107256	33685
1522	107323	33613
1523	107385	33540
1524	107454	33469
1525	107515	33395
1526	107580	33323
1527	107651	33253
1528	107704	33177
1529	107755	33101
1530	107813	33027
1531	107870	32952
1532	107922	32876
1533	107977	32801
1534	108031	32726
1535	108089	32652
1536	108145	32577
1537	108198	32501
1538	108398	32470
1539	108594	32437
1540	108662	32366
1541	108723	32292
1542	108784	32219
1543	108848	32147
1544	108918	32076
1545	108976	32002
1546	109030	31926
1547	109083	31851
1548	109143	31777
1549	109200	31703
1550	109253	31627
1551	109305	31552
1552	109362	31477
1553	109424	31404
1554	109476	31329
1555	109530	31254
1556	109584	31179
1557	109758	31138
1558	109988	31112
1559	110057	31041
1560	110120	30969
1561	110182	30896
1562	110248	30824
1563	110310	30751
1564	110376	30679
1565	110437	30606
1566	110493	30532
1567	110546	30456
1568	110599	30381
1569	110651	30305
1570	110705	30230
1571	110762	30156
1572	110815	30081
1573	110869	30006
1574	110924	29931
1575	110977	29857
1576	111157	29815
1577	111326	29771
1578	111459	29717
1579	111520	29644
1580	111583	29572
1581	111644	29498
1582	111703	29425
1583	111765	29352
1584	111837	29282
1585	111909	29212
1586	111963	29137
1587	112017	29062
1588	112073	28988
1589	112133	28914
1590	112190	28840
1591	112247	28766
1592	112303	28692
1593	112363	28619
1594	112434	28549
1595	112689	28525
1596	112846	28476
1597	112909	28403
1598	112972	28331
1599	113032	28258
1600	113092	28184
1601	113166	28114
1602	113225	28041
1603	113279	27966
1604	113334	27892
1605	113389	27817
1606	113443	27743
1607	113497	27668
1608	113552	27594
1609	113604	27519
1610	113665	27446
1611	113718	27371
1612	113772	27296
1613	113845	27227
1614	114095	27199
1615	114254	27149
1616	114316	27076
1617	114375	27003
1618	114437	26930
1619	114502	26858
1620	114572	26787
1621	114640	26716
1622	114705	26644
1623	114770	26572
1624	114830	26499
1625	114891	26426
1626	114953	26353
1627	115020	26282
1628	115080	26209
1629	115147	26137
1630	115210	26065
1631	115457	26034
1632	115665	25994
1633	115730	25922
1634	115807	25853
1635	115874	25781
1636	115942	25710
1637	116017	25639
1638	116122	25576
1639	116195	25506
1640	116254	25432
1641	116318	25360
1642	116379	25287
1643	116440	25214
1644	116501	25141
1645	116563	25069
1646	116628	24996
1647	116773	24941
1648	116998	24903
1649	117074	24833
1650	117164	24767
1651	117235	24696
1652	117304	24624
1653	117382	24555
1654	117447	24483
1655	117509	24410
1656	117570	24337
1657	117633	24264
1658	117697	24192
1659	117762	24120
1660	117825	24047
1661	117889	23975
1662	117952	23902
1663	118094	23846
1664	118264	23795
